---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
27.5016665,,37561.5948,,25547.1338,,23520.7463,,32308.1418,,25027.2828,,18853.4667,,32369.6376,,21180.2392,,21212.732,,,,
27.6683262,28594.6405,,21713.1975,,19069.9403,,13592.8511,,23052.1931,,10308.4,,22865.7987,,16170.3918,,18480,,,,,
27.8350615,,37561.281,,25568.5605,,23622.9851,,32384.766,,25031.7517,,18710.96,,32493.6107,,20961.1546,,21270.0915,,,,
28.0017215,28540.6013,,21506.293,,19017.0448,,13567.6879,,23061.3517,,10292.4,,22853.6376,,16154.4577,,18465.8301,,,,,
28.1683812,,37710.8235,,25465.5287,,23640.6567,,32317.7589,,25049.6828,,18585.5467,,33432.5906,,20969.567,,21344.8627,,,,
28.335041,28624.9412,,21517.1975,,18978.8358,,13626.2695,,23019.1448,,10336.08,,22776.1611,,16194.4082,,18446.4575,,,,,
28.501701,,37665.4641,,25592.8917,,23587.0448,,32363.8582,,24976.6621,,18627.4667,,33984.4564,,20941.6907,,21469.2549,,,,
28.6684362,28519.8693,,21446.9554,,19022.0299,,13599.5177,,23063.5862,,10299.28,,22810.8456,,16187.2495,,18392.366,,,,,
28.835096,,37596.4967,,25575.3631,,23566.5075,,32654.3262,,25110.8138,,18521.0933,,34035.8389,,20936.9402,,21358.6928,,,,
29.001756,28581.5948,,21526.4459,,19008.9254,,13614.156,,23089.3517,,10358.8,,22840.8859,,16191.5052,,18519.5033,,,,,
29.1684158,,37687.1373,,25513.8344,,23550.2388,,32619.773,,25038.7586,,18413.84,,33844.5638,,20887.6866,,21458.5621,,,,
29.335151,28499.2418,,21505.2994,,19102.597,,13531.5745,,23102.5103,,10298.24,,22816.349,,16179.299,,18435.451,,,,,
29.501811,,37544.183,,25602.9809,,23505.6716,,32434.6667,,24926.6483,,18329.92,,33721.8523,,20974.4825,,21375.268,,,,
29.6684708,28519.1634,,21531.2357,,19041.7015,,13516.8227,,23053.7379,,10335.7067,,22843.0604,,16225.7155,,18493.5686,,,,,
29.8351305,,37562.0654,,25557.2484,,23549.5522,,32620.8227,,24881.4345,,18383.0933,,33757.6376,,20776.6433,,21425.8301,,,,
30.001866,28552.7843,,21559.2102,,19067.9701,,13552.3121,,23067.0621,,10329.1733,,22838.6846,,16243.8268,,18441.2288,,,,,
30.1685258,,37607.9739,,25488.2293,,23523.194,,32504.4823,,24883.8345,,18352.2133,,33616.8591,,20733.4928,,21322.2484,,,,
30.3351855,28537.7255,,21504.051,,19057.5821,,13601.2766,,22984.0828,,10362.8267,,22799.5705,,16228.7835,,18416.7059,,,,,
30.5018455,,37518.3268,,25523.1338,,23600.8358,,31994.2411,,24912.3034,,18326.16,,33527.2752,,20792.0825,,21333.8824,,,,
30.6685052,28545.3595,,21561.6815,,18950.3582,,13540.9078,,22999.0897,,10314.6133,,22775.3557,,16252.833,,18416.9673,,,,,
30.8352405,,37616.3922,,25506.4204,,23490.8955,,31698.9504,,24999.4207,,18183.4667,,33272.6443,,20824.2474,,21250.3529,,,,
31.0019005,28573.6993,,21575.6433,,19050.1791,,13473.7305,,23035.3931,,10403.4667,,22895.3557,,16219.2825,,18402.6928,,,,,
31.1685602,,37574.4314,,25454.4459,,23663.403,,31502.8369,,24918.0414,,18212.8267,,33074.7651,,20887.6206,,21219.1373,,,,
31.3352202,28513.8562,,21523.7707,,19024.9851,,13520.6241,,23101.8759,,10310.4267,,22780.1611,,16211.6948,,18365.0458,,,,,
31.5019555,,37724.0261,,25520.6879,,23668.6866,,31668.766,,25056.3586,,18339.36,,33081.396,,20774.5979,,21034.8235,,,,
31.6686152,28535.8693,,21522.3949,,19055.3433,,13575.5461,,23114.3448,,10331.0133,,22834.4698,,16153.8639,,18433.7516,,,,,
31.8352752,,37461.6209,,25559.7707,,23653.4627,,31804.9078,,24998.8414,,18443.76,,33276.5369,,20661.1464,,21164.9412,,,,
32.001935,28679.7908,,21560.6624,,18978.9254,,13490.0142,,23085.131,,10286.6667,,22818.8456,,16138.1278,,18404.4706,,,,,
32.1685947,,37396,,25495.0573,,23583.2836,,31758.0142,,24992.4138,,18556.6933,,33171.9463,,20563.6948,,21137.9608,,,,
32.3353302,28651.9216,,21569.2229,,19016.597,,13547.234,,23094.5931,,10298.2933,,22814.2013,,16192.5608,,18346.6667,,,,,
32.50199,,37544.4444,,25524.2803,,23563.3731,,31349.4468,,24970.4552,,18577.2267,,33411.8389,,20668.833,,21299.9477,,,,
32.6686498,28701.4379,,21591.7197,,18977.2537,,13496.9929,,23062.9517,,10292.2133,,22734.443,,16192.9567,,18383.3987,,,,,
32.8353098,,37413.6209,,25525.2229,,23694.0299,,31294.0426,,25019.4207,,18579.68,,33844.3758,,20757.3443,,21534.2484,,,,
33.002045,28576.1307,,21519.2102,,19034.7164,,13531.461,,23100.6897,,10320.3467,,22709.7987,,16245.8722,,18402.3791,,,,,
33.1687048,,37665.5686,,25566.3185,,23853.1343,,30956.6525,,25054.9517,,19435.0933,,34006.0134,,20701.6577,,21370.6144,,,,
33.3353647,28596.2353,,21498.9045,,18970.806,,13532.766,,22957.3517,,10295.36,,22799.8926,,16196.1567,,18421.6209,,,,,
33.5020245,,37637.281,,25470.9809,,23806.4776,,30546.6383,,24918.4828,,19416.8,,33663.3289,,20748.932,,21309.2288,,,,
33.6686842,28591.2941,,21532.1783,,19022.3582,,13547.8582,,23124.1931,,10295.6267,,22787.2752,,16281.501,,18411.5817,,,,,
33.8354197,,37720.7059,,25608.9682,,23651.2537,,30401.078,,25013.931,,19444.4267,,33536.9128,,20715.5794,,21281.4379,,,,
34.0020795,28555.7124,,21567.7707,,18953.1343,,13494.0426,,23119.6138,,10310.56,,22804.9396,,16242.8701,,18350.4314,,,,,
34.1687393,,37564.1046,,25451.3121,,23638.7761,,30275.6879,,25025.0483,,19301.0133,,33291.651,,20681.9959,,21224.183,,,,
34.3353993,28670.5098,,21542.1911,,18971.3433,,13564.1702,,23087.0621,,10297.1467,,22869.5302,,16176.2309,,18366.3529,,,,,
34.5021345,,37663.6601,,25529.1465,,23649.6716,,29912.6809,,25018.869,,19074.6667,,33288.349,,20927.5711,,21315.7647,,,,
34.6687942,28595.1634,,21527.8217,,18987.7313,,13554.3546,,23044.4966,,10276.9333,,22848.0805,,16190.9113,,18407.0065,,,,,
34.8354542,,37673.3333,,25525.5796,,23655.2537,,29711.2908,,24987.0621,,18913.2533,,33220.5638,,20902.1031,,21353.8301,,,,
35.002114,28618.3007,,21495.8471,,18996.209,,13557.7021,,23116.1103,,10274.88,,22787.4362,,16259.2,,18464.4444,,,,,
35.1687737,,37683.5033,,25471.0318,,23900.1194,,29813.3333,,24965.7931,,18773.5733,,33107.0336,,20822.466,,21334.8497,,,,
35.3355093,28565.0196,,21569.1975,,18998.6866,,13544.9078,,23009.5172,,10321.5467,,22697.6376,,16213.1794,,18434.3268,,,,,
35.502169,,37794.0131,,25503.0828,,23914.8657,,29731.8298,,25069.8207,,18818.24,,32991.3557,,20746.2268,,21341.1503,,,,
35.6688288,28565.3856,,21489.1975,,18988.1194,,13560.8511,,23032.8276,,10334.4,,22804.1074,,16175.2742,,18394.6144,,,,,
35.8354888,,37815.9739,,25505.4777,,24018.5075,,29410.6383,,25062.9517,,18862.48,,32922.7919,,20742.8619,,21383.7124,,,,
36.002224,28533.1765,,21530.2675,,18938.7164,,13608.0284,,23049.2966,,10290.0267,,22738.5772,,16210.4742,,18494.3791,,,,,
36.1688837,,37803.6863,,25577.0191,,23945.4925,,29585.8723,,25029.1034,,18727.5467,,32810.5503,,20739.4309,,21428.6536,,,,
36.3355437,28512.8889,,21533.2739,,19045.3731,,13569.8723,,23011.5034,,10271.1733,,22830.4698,,16218.6887,,18429.098,,,,,
36.5022035,,37760.0784,,25585.9618,,23893.6119,,30018.9504,,25010.9793,,18654.0533,,32666.2819,,20712.9402,,21419.3725,,,,
36.6688635,28522.6405,,21515.0573,,19030.1194,,13546.8652,,23029.8759,,10273.84,,22796.0537,,16171.8763,,18384.1569,,,,,
36.8355988,,37767.2157,,25560.535,,23696.8955,,30239.2057,,25014.6483,,18704.56,,32653.5034,,20551.7856,,21353.3856,,,,
37.0022585,28580.1046,,21575.6433,,18983.6716,,13537.5887,,23056.469,,10311.7333,,22678.1208,,16229.3773,,18390.3007,,,,,
37.1689185,,37719.1634,,25468.6369,,23834.7463,,30118.156,,25069.5724,,18734.0533,,32531.5436,,20665.666,,21278.0654,,,,
37.3355782,28502.0654,,21565.8599,,18958.2388,,13468.3121,,23048.4414,,10336.2667,,22803.1141,,16235.4144,,18444.4967,,,,,
37.5023135,,37890.0654,,25402.0892,,23849.791,,30067.0638,,25036.7724,,18713.4133,,32378.3893,,20714.6557,,21305.1242,,,,
37.6689735,28567.5033,,21559.0828,,19023.4925,,13585.1915,,23035.8069,,10290.8267,,22847.4362,,16278.9938,,18505.8301,,,,,
37.8356333,,37720.915,,25573.9108,,23908.7463,,30519.0638,,25071.4483,,18685.6,,32354.5772,,21015.6866,,21253.8824,,,,
38.002293,28542.3529,,21499.4395,,19064.5373,,13555.4043,,23076.4138,,10296.4,,22828.5369,,16270.2845,,18420.5752,,,,,
38.1690285,,37846.7974,,25588.8917,,23778.597,,30336.766,,25059.8621,,18528.0267,,32710.6309,,21094.8289,,21440.9935,,,,
38.3356882,28512.7582,,21661.8344,,18973.1642,,13534.8085,,23014.4552,,10297.2,,22926.3356,,16215.2577,,18415.085,,,,,
38.502348,,37831.0588,,25573.9618,,23835.2239,,30302.8369,,25021.269,,18463.4133,,33003.8926,,20887.7196,,21352.1569,,,,
38.669008,28444.4706,,21604.3312,,19063.1642,,13537.9007,,22982.7862,,10243.84,,22715.0604,,16265.1711,,18392.4183,,,,,
38.8356677,,37697.2288,,25541.5287,,24003.2537,,30110.8936,,25107.4759,,18715.2533,,32710.4161,,20890.4577,,21406.9804,,,,
39.002403,28552.7843,,21598.1911,,18973.0149,,13583.3191,,22988.8828,,10293.68,,22749.1007,,16175.7031,,18486.4314,,,,,
39.169063,,37643.451,,25456.2803,,23955.8209,,30040.4255,,25147.6414,,18965.4933,,32525.047,,20788.4206,,21317.098,,,,
39.3357228,28600.2092,,21593.3758,,19026.0597,,13514.6099,,23117.0207,,10263.36,,22801.745,,16193.9464,,18477.5163,,,,,
39.5023825,,37505.9085,,25537.6306,,23816.3284,,30010.6099,,25092.4414,,18750.32,,32486.4698,,20823.5216,,21462.9281,,,,
39.669118,28658.7974,,21595.0318,,18950.5373,,13467.6312,,23108.5517,,10317.04,,22801.6644,,16211.5299,,18466.4314,,,,,
39.8357777,,37526.902,,25591.465,,23786.4478,,29810.1844,,25029.7103,,18722.3467,,32238.8725,,20862.0866,,21348.9935,,,,
40.0024375,28625.6993,,21607.3121,,18972.1791,,13516.3972,,22992.6621,,10255.52,,22801.745,,16251.8763,,18428.8627,,,,,
40.1690975,,37434.7451,,25627.0318,,23741.1343,,29700.766,,24964.8552,,18524.6933,,32557.906,,20851.6948,,21292.6536,,,,
40.3357573,28614.9804,,21699.5159,,18943.8507,,13551.1206,,23052.7172,,10272,,22824.6711,,16198.5979,,18467.5556,,,,,
40.5024925,,37449.1242,,25456.586,,23697.403,,29634.3262,,25039.0345,,18558.2133,,32416.9396,,20824.2804,,21268.3399,,,,
40.6691525,28606.1699,,21539.5159,,18987.4925,,13537.3617,,23051.669,,10309.0667,,22866.255,,16154.1938,,18433.3856,,,,,
40.8358122,,37366.6144,,25524.2803,,23843.2239,,29560.1135,,25014.5931,,18666.0267,,32435.0604,,20759.9175,,21369.9608,,,,
41.002472,28600.7582,,21505.2229,,18987.0448,,13516.6809,,23119.9448,,10314.9867,,22828.4832,,16235.7443,,18452.8627,,,,,
41.1692075,,37622.3529,,25543.4904,,23950.6269,,29418.8085,,25030.7586,,18828.4,,33088.1611,,20722.1443,,21295.1634,,,,
41.3358672,28631.5817,,21536.0764,,19036.6567,,13584.1418,,23006.731,,10349.6,,22741.4497,,16211.4969,,18439.7908,,,,,
41.502527,,37481.1503,,25528.6624,,23819.2239,,29406.8369,,25063.4207,,18922.6933,,34058.0134,,20605.6907,,21379.8693,,,,
41.669187,28597.0458,,21510.5223,,18990.2985,,13537.9858,,22936.6069,,10235.3867,,22744.8591,,16150.8619,,18457.0196,,,,,
41.8358468,,37482.8235,,25481.7325,,23643.4627,,29195.6312,,24954.9241,,18937.6267,,34396.8591,,20576.1979,,21729.098,,,,
42.002582,28530.4837,,21533.172,,18966,,13564.7943,,23027.8621,,10262.2933,,22703.5973,,16207.3072,,18479.8431,,,,,
42.169242,,37544.9673,,25521.5796,,23656.4179,,29210.6099,,24928.4414,,18854.0533,,34001.6913,,20568.0825,,21637.4641,,,,
42.3359017,28560.0523,,21479.414,,19029.2239,,13552.9929,,23023.8621,,10306.64,,22620.7785,,16268.932,,18408.8627,,,,,
42.5025615,,37501.1242,,25529.7325,,23577.5224,,29203.4894,,25033.269,,18747.7067,,33886.8456,,20576.066,,21580.9935,,,,
42.669297,28612.7582,,21453.6051,,18941.9104,,13558.0709,,23020.9931,,10305.92,,22676.8054,,16197.7402,,18369.4379,,,,,
42.8359568,,37512.4967,,25586.3694,,23588.2388,,30155.4894,,25000.9655,,18554.9867,,33690.094,,20548.4206,,21405.8301,,,,
43.0026165,28588.9935,,21519.414,,18982.8657,,13449.7589,,23017.1034,,10302.4,,22739.0336,,16221.2619,,18452.1569,,,,,
43.1692765,,37506.7451,,25594.5732,,23627.1343,,30022.3262,,25015.7241,,18470.08,,33630.3624,,20694.2351,,21484.6275,,,,
43.3359363,28700.4444,,21550.7261,,18964.9254,,13489.5887,,23023.9172,,10331.6267,,22804.7248,,16301.4598,,18412.1046,,,,,
43.5026715,,37509.9608,,25545.4522,,23701.4627,,30181.1348,,24955.3103,,18402.8533,,33513.8792,,20707.4969,,21338.1699,,,,
43.6693315,28693.3856,,21496.7389,,18972.9552,,13606.2979,,23084.4414,,10297.9467,,22788.0268,,16332.3711,,18416.366,,,,,
43.8359912,,37501.4641,,25584.8153,,23608.6567,,29717.5887,,25032.8552,,18452.8267,,33464.4027,,20719.2082,,21334.9281,,,,
44.0026512,28669.6209,,21555.8217,,19038.5672,,13585.3901,,22996.0828,,10310.16,,22722.7383,,16353.2866,,18418.7974,,,,,
44.1693865,,37510.2745,,25608.6115,,23849.4627,,29579.5461,,25000.6621,,18382.16,,33387.4631,,20735.6371,,21337.0458,,,,
44.3360463,28674.1699,,21519.1847,,19013.3433,,13464.6241,,22995.1724,,10317.7867,,22765.6644,,16119.8186,,18469.8562,,,,,
44.5027063,,37547.7908,,25541.6306,,24055.7015,,29465.2482,,25011.3655,,18536.3467,,34181.396,,20670.7794,,21251.9739,,,,
44.669366,28713.8824,,21509.3758,,19039.2836,,13474.8369,,22964.2483,,10292.72,,22697.3423,,16228.8825,,18453.5948,,,,,
44.8360257,,37489.3856,,25530.5223,,24060,,29265.5319,,25002.3172,,18430.2667,,33948.3221,,20694.1691,,21476.8105,,,,
45.0027612,28626.1961,,21522.7516,,18982.2687,,13524.4539,,23021.0207,,10364.6667,,22775.1678,,16260.3546,,18392.6536,,,,,
45.169421,,37462.4052,,25670.2675,,23925.2836,,29225.0496,,25047.1448,,18402.8267,,33716.1611,,20790.8619,,21306.7451,,,,
45.3360808,28687.5294,,21544.5096,,18961.4925,,13516.9362,,23064.3034,,10362.5867,,22767.7047,,16189.2619,,18444.3399,,,,,
45.5027408,,37474.719,,25624.4586,,23967.7015,,29310.6667,,25077.5724,,18412.9333,,33740.5369,,20798.1196,,21386.719,,,,
45.669476,28662.4575,,21561.2484,,19016.1493,,13485.7589,,23032.1931,,10290.4,,22787.6242,,16255.2082,,18382.9281,,,,,
45.8361357,,37508.5229,,25736.6369,,23887.8507,,29137.305,,25076.6069,,18448.24,,33673.6644,,20866.4742,,21669.9869,,,,
46.0027957,28748.9412,,21478.7261,,19035.403,,13596.3121,,23034.7034,,10327.5733,,22786.1477,,16240.066,,18409.3072,,,,,
46.1694555,,37569.5948,,25616,,23837.6119,,29054.922,,25046.5931,,18405.28,,33752,,21006.6144,,21532.8627,,,,
46.3361908,28752.366,,21503.0573,,18980.6269,,13540.3121,,22961.4897,,10326.7733,,22731.5705,,16282.7876,,18483.9216,,,,,
46.5028508,,37577.1503,,25657.0446,,23752.2985,,29042.156,,24970.3724,,18412.7467,,34048.7785,,21051.5464,,21623.1373,,,,
46.6695105,28721.4641,,21582.9554,,18959.3433,,13521.3901,,22976.8828,,10327.36,,22808.1879,,16200.5773,,18422.0915,,,,,
46.8361703,,37440.8889,,25672.9427,,23721.6418,,28776.2837,,25079.5034,,18329.52,,33699.2752,,20814.0536,,21564.2353,,,,
47.0028303,28743.085,,21536.051,,19014.5672,,13556.3688,,23018.2897,,10307.0667,,22765.7718,,16175.967,,18421.7516,,,,,
47.1695655,,37488.915,,25635.3121,,23643.1343,,28925.1064,,25067.0621,,18256.0267,,33413.6644,,20863.8351,,21487.4771,,,,
47.3362252,28721.8301,,21471.5924,,18936.9552,,13539.4894,,22995.0345,,10318.08,,22712.8322,,16121.0392,,18447.0327,,,,,
47.5028852,,37523.5556,,25600.051,,23782,,28825.9858,,25083.4759,,18255.0933,,33684.6711,,20793.7649,,21419.6601,,,,
47.669545,28702.4052,,21464.3057,,18942.209,,13422.2128,,22976.0552,,10307.1467,,22746.7651,,16232.2804,,18522.3791,,,,,
47.8362803,,37520.4706,,25561.2739,,23769.403,,28564.5957,,25080.6897,,18196.64,,35536.4027,,20853.9711,,21468.0523,,,,
48.0029403,28665.1242,,21446.7771,,19039.3731,,13528.4255,,23066.7862,,10327.0667,,22711.0604,,16195.6289,,18428.366,,,,,
48.1696,,37466.2745,,25620.1783,,23616.5075,,28645.5319,,25030.8138,,18268.8,,35085.906,,21000.6763,,21493.7516,,,,
48.3362598,28639.1895,,21464.9682,,19055.1343,,13539.0355,,22919.0345,,10356.32,,22703.651,,16229.7732,,18474.0131,,,,,
48.5029197,,37520.2614,,25597.707,,23578.0597,,28687.6028,,25163.8897,,18196.0533,,34805.1544,,20824.4124,,21420.1307,,,,
48.669655,28659.6863,,21487.4395,,18916.9254,,13563.461,,22993.131,,10322.32,,22717.7718,,16184.9402,,18397.7255,,,,,
48.8363147,,37439.3203,,25558.5987,,23525.8806,,28383.7447,,25130.4828,,18262.24,,34556.9664,,20754.8041,,21436.4183,,,,
49.0029747,28655.1373,,21449.5032,,19035.7313,,13510.7801,,22982.1241,,10277.92,,22747.6779,,16217.9629,,18427.8954,,,,,
49.1696345,,37424.9412,,25518.7516,,23583.7015,,28426.7518,,25139.8897,,18553.28,,34366.3087,,20664.6433,,21485.1503,,,,
49.3363698,28635.0065,,21433.7834,,18975.7612,,13534.4681,,22946.4552,,10296.16,,22712.1879,,16234.6227,,18398.902,,,,,
49.5030298,,37539.1373,,25610.1656,,23685.403,,28566.383,,25126.2069,,18566.0533,,34067.8121,,20708.3216,,21468,,,,
49.6696895,28625.6993,,21532.9172,,19034.0896,,13579.9149,,23020.9379,,10277.28,,22690.5772,,16292.7835,,18409.3333,,,,,
49.8363495,,37434.1699,,25610.293,,23545.5224,,28776.3404,,25036.5241,,18612.9067,,33960.6711,,20694.6309,,21401.2026,,,,
50.0030092,28595.634,,21495.6943,,18973.0149,,13631.8014,,23022.2621,,10347.8133,,22658.3356,,16230.8948,,18432.183,,,,,
50.1697445,,37465.5686,,25586.9299,,23632.806,,29085.305,,24966.1793,,18527.2267,,33716.7517,,20522.2598,,21406.902,,,,
50.3364045,28572.4444,,21541.9873,,18959.2836,,13523.2057,,23002.2621,,10345.68,,22748.2148,,16199.5216,,18383.5294,,,,,
50.5030643,,37535.9216,,25551.4395,,23567.9701,,28878.8652,,25043.2276,,18473.8933,,33461.5839,,20530.6392,,21530.5882,,,,
50.669724,28624.1569,,21518.0637,,18904.5075,,13543.6879,,22984.6345,,10338.8533,,22798.6309,,16170.2268,,18426.8758,,,,,
50.8364595,,37434.1699,,25524.7389,,23604.8358,,28652.9645,,24973.6552,,18400.56,,33264.8322,,20537.6,,21778.2484,,,,
51.0031192,28516.2876,,21511.2611,,18959.8806,,13499.4326,,23062.2621,,10302.0533,,22736.0537,,16259.101,,18464.4706,,,,,
51.169779,,37590.6405,,25598.6497,,23507.5224,,28459.1773,,24955.5862,,18394.8267,,33495.5168,,20563.5299,,21735.0065,,,,
51.336439,28608.2092,,21501.6561,,18944.9552,,13556.0567,,22986.5931,,10330.0267,,22744.4564,,16261.4103,,18407.8693,,,,,
51.5030987,,37505.4902,,25664.0764,,23572.8358,,28274.3546,,24987.8069,,18341.5733,,33197.2349,,20524.0742,,21628.915,,,,
51.669834,28558.6667,,21523.7197,,19001.9104,,13435.3191,,23018.0966,,10311.52,,22764.7785,,16199.3897,,18377.8824,,,,,
51.836494,,37559.6601,,25710.3949,,23631.6119,,28145.3617,,24950.8138,,18387.0667,,33051.8658,,20540.4371,,21595.7124,,,,
52.0031538,28566.9542,,21526.7261,,19010.0896,,13513.7589,,22984.7172,,10349.8133,,22679.3557,,16202.4247,,18392.915,,,,,
52.1698135,,37654.1438,,25722.6497,,23578.4478,,28044.9362,,24989.1862,,18472.4,,32931.4362,,20525.9216,,21568.7843,,,,
52.336549,28502.1961,,21426.1911,,19004.1194,,13503.5745,,23005.9034,,10303.0667,,22753.6913,,16242.9031,,18385.4379,,,,,
52.5032087,,37689.5163,,25635.8217,,23406.1493,,28119.2057,,24915.0621,,18323.7067,,33076.9128,,20681.8309,,21534.7451,,,,
52.6698685,28390.1961,,21511.7197,,18966.4179,,13560.0851,,23021.4069,,10364.8267,,22665.9329,,16272.4619,,18476.9673,,,,,
52.8365285,,37713.0719,,25579.6943,,23473.194,,28368.1986,,24957.0759,,18297.68,,32928.5906,,20651.4804,,21549.9346,,,,
53.0031883,28596.7059,,21526.6497,,19039.2537,,13507.0922,,23049.2966,,10308.56,,22805.047,,16122.8866,,18372.8105,,,,,
53.1699235,,37636.7582,,25637.3503,,23513.194,,28375.5177,,24979.2552,,18232.32,,32814.094,,20505.1052,,21659.7908,,,,
53.3365835,28592.8105,,21496.0764,,18965.7612,,13587.1773,,23007.3379,,10335.68,,22731.7315,,16214.0041,,18517.5686,,,,,
53.5032432,,37633.7778,,25599.9236,,23685.2537,,28240.5957,,25000.9379,,18318.1867,,32570.1477,,20634.1938,,21579.5556,,,,
53.669903,28575.0065,,21474.7771,,18987.0149,,13468.2553,,23060.5793,,10285.6533,,22723.5168,,16206.5814,,18370.5359,,,,,
53.8366385,,37734.4575,,25588.6115,,23700.3881,,28245.5887,,25032.8828,,18260.9067,,32362.9262,,20772.7505,,21948.8366,,,,
54.0032983,28466.3268,,21456.4076,,18999.8806,,13531.8014,,23048.7448,,10285.7867,,22836.0805,,16265.1381,,18391.3203,,,,,
54.169958,,37763.9477,,25617.2994,,23666.4776,,28403.0922,,24955.3379,,18304.9067,,32502.7114,,20662.8948,,21910.8235,,,,
54.336618,28604.6536,,21438.4968,,18978.2985,,13532.8227,,22982.9241,,10302.8,,22855.0872,,16155.4474,,18373.6471,,,,,
54.5033533,,37725.8301,,25561.5541,,23603.3731,,28257.6738,,24957.3517,,18172.9867,,32798.3356,,20611.8928,,21818.2745,,,,
54.670013,28541.3333,,21549.0955,,19015.6418,,13492.7092,,22997.8207,,10324.7467,,22806.7114,,16178.4742,,18362.8235,,,,,
54.836673,,37595.9477,,25559.1083,,23739.403,,27924.2837,,24967.0069,,17994.2133,,33828.2953,,20574.3175,,21696.6275,,,,
55.0033327,28676.1046,,21517.2994,,18860.1194,,13489.2482,,22953.4345,,10319.6,,22717.3154,,16202.5567,,18384.915,,,,,
55.1699925,,37745.9346,,25460.3312,,23674,,27911.6028,,25057.8483,,18055.36,,34232.698,,20646.367,,21679.0588,,,,
55.336728,28598.0654,,21515.2611,,18945.8209,,13489.1064,,22962.6207,,10323.0667,,22729.5302,,16207.0433,,18445.6732,,,,,
55.5033878,,37598.3791,,25493.8089,,23561.791,,28090.4397,,25091.4483,,17966.1067,,33833.6107,,20519.4887,,21610.1176,,,,
55.6700475,28505.1503,,21453.1975,,19024.5672,,13466.4397,,22987.5586,,10280.64,,22721.8792,,16221.5588,,18435.5817,,,,,
55.8367075,,37604.8627,,25564.1783,,23601.0746,,27953.844,,25061.7103,,18000.4533,,33462.3624,,20537.699,,21616.366,,,,
56.0034427,28591.7647,,21444.4076,,18925.5522,,13522.0426,,22881.9862,,10279.2,,22691.6242,,16179.299,,18445.9869,,,,,
56.1701025,,37595.6863,,25518.1656,,23651.3134,,28532.539,,25090.5655,,18111.4133,,33464.8591,,20541.3278,,21604.3399,,,,
56.3367625,28610.6405,,21471.0318,,19001.791,,13510.1844,,22981.4069,,10279.8667,,22782.7919,,16240.6928,,18418.1438,,,,,
56.5034222,,37403.5294,,25491.4904,,23514,,28290.2411,,24985.1034,,18108.3467,,33301.1544,,20607.8351,,21665.6732,,,,
56.6700823,28580.8105,,21440.5605,,18990.4478,,13531.6879,,23037.2138,,10311.2267,,22763.5973,,16209.2866,,18418.7712,,,,,
56.8368175,,37619.9739,,25568.2803,,23602.3582,,28222.5532,,24978.3448,,18108.96,,33091.6779,,20539.2495,,21578.6667,,,,
57.0034773,28547.5556,,21468.2803,,19002.5075,,13520.2837,,23040.6897,,10324.9067,,22752.1879,,16231.6206,,18363.5556,,,,,
57.1701373,,37471.4248,,25593.2484,,23551.1343,,28458.4113,,24931.4759,,18216.9067,,32966.3893,,20564.0907,,21587.8693,,,,
57.336797,28598.1961,,21435.1083,,18941.2537,,13450.5816,,23094.869,,10316.4533,,22732.2416,,16195.0021,,18398.8497,,,,,
57.5035322,,37448.9412,,25458.8535,,23596.9851,,28752.3972,,24968.4414,,18183.8933,,32717.6107,,20688.8577,,21501.8562,,,,
57.6701922,28559.1634,,21437.9873,,19006.2985,,13451.1206,,22927.2,,10299.84,,22773.8523,,16206.3505,,18374.2484,,,,,
57.836852,,37476.366,,25492.586,,23822.6866,,28925.305,,24903.531,,18044.8533,,32592.8591,,20502.5979,,21377.3595,,,,
58.0035118,28642.4575,,21427.7452,,18968.6269,,13448.8794,,23034.2069,,10322.16,,22757.6644,,16196.1567,,18435.1373,,,,,
58.1701718,,37471.451,,25482.9299,,23659.0746,,29543.5745,,24848.7448,,18128.5867,,32533.8523,,20509.4928,,21279.451,,,,
58.336907,28581.5686,,21463.7707,,18962.806,,13493.1631,,23017.8207,,10262.0533,,22814.8188,,16187.2165,,18374.9281,,,,,
58.5035667,,37457.6209,,25577.4777,,23734.1493,,29396.6525,,24824.2759,,18253.4133,,32878.8725,,20480,,21294.6667,,,,
58.6702267,28562.7712,,21455.6178,,18999.4925,,13490.0142,,23120.1655,,10308.4267,,22640.6443,,16167.1258,,18380.6536,,,,,
58.8368865,,37495.7124,,25493.0701,,23780.2985,,29619.7447,,24944.5241,,18384.56,,32799.3557,,20478.3835,,21279.0327,,,,
59.0036218,28614.5359,,21516.7389,,19028.3881,,13507.9149,,23078.0966,,10314.3467,,22715.0336,,16210.1113,,18384.7582,,,,,
