---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
34.3351727,22190.5324,,8438.85714,,10943.0588,,60547.1888,,20355.5646,,43744.2581,,16298.1277,,,,,
34.5018325,,23199.6835,,11689.7143,,14719.9412,,55628.6713,,19931.5102,,38628.6452,,17703.9433,,,,
34.668568,22147.1942,,8433.39683,,10885.3235,,60448.5594,,20310.1769,,43824.0774,,16270.156,,,,,
34.8352278,,23055.5396,,11669.4286,,14757.2353,,55664.5315,,19863.1565,,38615.7161,,17714.9787,,,,
35.0018875,22134.4173,,8406.47619,,10905.5588,,60517.7343,,20311.3469,,43790.1677,,16316.1986,,,,,
35.1685475,,23313.4388,,11665.6825,,14700.9412,,55563.3287,,19831.1565,,38629.2645,,17676.9078,,,,
35.3352073,22387.3669,,8445.96825,,10927.0588,,60509.9021,,20324.4898,,43860.8258,,16321.8723,,,,,
35.5019425,,23459.5683,,11656.5714,,14723.2647,,55688.5594,,19858.0136,,38648.1032,,17692.8794,,,,
35.6686025,22328.9496,,8430.09524,,10911.0588,,60567.3566,,20265.6327,,43772.7742,,16296.0851,,,,,
35.8352622,,23330.6187,,11647.1746,,14717.0294,,55713.4266,,19886.9932,,38659.6903,,17695.8298,,,,
36.001922,22246.5899,,8421.61905,,10902.1471,,60565.3706,,20349.2789,,43711.8968,,16230.8936,,,,,
36.168582,,23411.4532,,11679.3968,,14709.8824,,55545.7343,,19865.7415,,38628.9806,,17677.7589,,,,
36.3353173,22595.1367,,8454.09524,,10900.4118,,60467.6364,,20316.1361,,43805.6258,,16303.4043,,,,,
36.501977,,23691.1367,,11680.0635,,14689.5882,,55677.7622,,19864.6259,,38613.8065,,17705.1915,,,,
36.668637,22733.9281,,8445.14286,,10883.6765,,60497.1748,,20382.5034,,43795.6387,,16296.3121,,,,,
36.8352967,,23450.6475,,11701.5238,,14698.9118,,55633.5105,,19855.9728,,38590.4774,,17666.2979,,,,
37.0019565,21907.6835,,8490.60317,,10911.7647,,60483.2727,,20311.2109,,43791.4581,,16310.2411,,,,,
37.168692,,22976.3453,,11698.1905,,14727,,55637.1748,,19874.1224,,38530.0645,,17737.4184,,,,
37.3353518,21905.1223,,8452.79365,,10876.3529,,60525.6503,,20326.9116,,43798.0387,,16257.7021,,,,,
37.5020115,,23045.2086,,11656.8571,,14668.9706,,55648.0559,,19909.7143,,38645.0323,,17706.7518,,,,
37.6686715,22098.6763,,8380.19048,,10880.7353,,60403.8322,,20283.619,,43797.0065,,16283.1773,,,,,
37.8353313,,23378.3597,,11615.8095,,14663.2647,,55609.3147,,19859.9456,,38612.0258,,17765.1348,,,,
38.0020665,22374.6187,,8390.92063,,10911.9706,,60474.2937,,20310.068,,43741.3161,,16336.1702,,,,,
38.1687265,,23191.8849,,11611.6508,,14687.7059,,55664.6993,,19923.2925,,38584.929,,17758.4681,,,,
38.3353862,22154.7338,,8376.98413,,10894.7647,,60485.0909,,20344.9796,,43747.2516,,16285.2199,,,,,
38.5020462,,23267.741,,11615.8413,,14713.6176,,55634.5455,,19846.2313,,38612.2065,,17752.7943,,,,
38.6687815,22293.4101,,8428.98413,,10912.2353,,60482.0699,,20340.5986,,43748.9548,,16320.4823,,,,,
38.8354413,,23412.1439,,11673.5873,,14712.0294,,55629.7622,,19871.3741,,38631.9742,,17721.9291,,,,
39.0021013,22275.0216,,8431.42857,,10903.9118,,60471.8322,,20320.3537,,43717.6,,16210.9787,,,,,
39.168761,,23252.4317,,11660.7937,,14756.5882,,55645.958,,19920.7619,,38620.1806,,17710.6099,,,,
39.3354207,22045.6403,,8448.12698,,10918.6176,,60500.6713,,20302.7755,,43743.6129,,16267.6312,,,,,
39.5021562,,23035.8273,,11662.9524,,14729.7059,,55592.8392,,19836,,38574.8645,,17715.9433,,,,
39.668816,21961.7266,,8450.66667,,10870.0588,,60458.2937,,20333.7143,,43663.8968,,16262.8085,,,,,
39.8354758,,23272.8633,,11667.3333,,14722.4706,,55578.3217,,19883.8367,,38600.6452,,17692.2837,,,,
40.0021358,22343.2806,,8432.88889,,10902.2353,,60412.028,,20334.3129,,43712.7742,,16282.7234,,,,,
40.1687955,,23480.8345,,11620.254,,14724.8529,,55629.2587,,19864.1088,,38589.6516,,17686.7234,,,,
40.3355307,22351.1079,,8446.7619,,10943.6176,,60518.8252,,20338.5034,,43741.5742,,16255.9149,,,,,
40.5021907,,23458.1871,,11605.1746,,14698.2059,,55574.014,,19875.1565,,38589.6516,,17707.6028,,,,
40.6688505,22372.5468,,8428.69841,,10906.1765,,60459.6923,,20352.4626,,43654.4774,,16267.1489,,,,,
40.8355102,,23525.295,,11662.9524,,14740.9412,,55594.2098,,19920.0816,,38564.6968,,17664.6241,,,,
41.0021702,22381.3813,,8407.30159,,10912.9412,,60430.9091,,20353.4694,,43745.2129,,16215.8582,,,,,
41.1689055,,23178.4173,,11678.8254,,14761.8824,,55527.7483,,19895.2381,,38563.871,,17679.3759,,,,
41.3355653,22129.9856,,8438.09524,,10910.0588,,60443.8601,,20338.3673,,43669.0581,,16216.0284,,,,,
41.5022253,,23148,,11639.5873,,14742.4118,,55542.7972,,19906.6122,,38567.7161,,17684.1986,,,,
41.668885,22152.7194,,8439.36508,,10902.6176,,60380.1958,,20343.2381,,43727.0194,,16207.9433,,,,,
41.8356202,,23251.9424,,11668.381,,14721.4706,,55574.8252,,19856.7075,,38517.4194,,17699.2624,,,,
42.0022802,22202.1871,,8436.50794,,10955.9412,,60419.7483,,20345.1973,,43624.4903,,16254.6383,,,,,
42.16894,,23327.1079,,11619.7778,,14757.9706,,55540,,19874.5578,,38587.2,,17726.922,,,,
42.3355998,22397.6403,,8438.31746,,10958.6471,,60482.8252,,20317.6327,,43692.8774,,16233.7305,,,,,
42.5022598,,23516.2014,,11663.873,,14782.1471,,55661.3427,,19895.0748,,38524.6968,,17715.5745,,,,
42.668995,22516.6906,,8464.66667,,10919.2647,,60372.1678,,20387.4558,,43672.3871,,16231.773,,,,,
42.8356548,,23499.5108,,11691.3651,,14701.7647,,55611.4685,,19844.898,,38590.9935,,17686.7234,,,,
43.0023147,22214.2158,,8416.92063,,10922.7353,,60405.9021,,20311.2381,,43701.8065,,16287.0355,,,,,
43.1689745,,23058.6187,,11692.0635,,14712.9706,,55614.2657,,19879.6463,,38512.8,,17687.7163,,,,
43.3356345,21854.6187,,8433.90476,,10907.2941,,60315.8042,,20321.6327,,43730.8387,,16282.2695,,,,,
43.5023697,,22907.9424,,11634.3492,,14716.8824,,55586.9091,,19848.5442,,38526.6839,,17715.2624,,,,
43.6690295,21882.1007,,8446.15873,,10909.1471,,60480.4196,,20299.0748,,43686.3742,,16270.2979,,,,,
43.8356895,,23013.5252,,11667.5873,,14731.8235,,55553.8462,,19839.1293,,38558.4258,,17680.227,,,,
44.0023493,21918.5899,,8430.79365,,10919.4412,,60357.5385,,20303.5374,,43698.1419,,16278.6667,,,,,
44.169009,,22970.9928,,11673.619,,14703.2941,,55588.5035,,19859.4558,,38558.8645,,17680.5674,,,,
44.3357445,21927.4532,,8468.50794,,10894.1765,,60408.8951,,20338.1497,,43659.1484,,16240.0284,,,,,
44.5024042,,23097.6115,,11646.4127,,14690.2353,,55613.4266,,19850.9388,,38494.6839,,17663.6028,,,,
44.669064,21851.0504,,8471.04762,,10907.7353,,60448.8951,,20278.1497,,43682.9677,,16245.305,,,,,
44.835724,,23104.3453,,11650.6032,,14697.6471,,55553.9021,,19858.8299,,38569.1097,,17679.0638,,,,
45.0024593,22110.5612,,8456.15873,,10880.8824,,60442.7133,,20281.7143,,43685.6516,,16247.4043,,,,,
45.169119,,23181.6115,,11630.8889,,14646.3235,,55511.5245,,19826.9388,,38528.4129,,17719.6028,,,,
45.335779,22173.9281,,8435.61905,,10855.7353,,60391.5524,,20268.9252,,43693.6774,,16232.1418,,,,,
45.5024388,,23193.1223,,11692.6984,,14698.5294,,55564.1399,,19827.8639,,38471.4065,,17750.6383,,,,
45.6690985,22137.1799,,8457.04762,,10878.4706,,60404.4476,,20278.6667,,43688.7742,,16266.4681,,,,,
45.835834,,23192,,11694.2857,,14692.9118,,55581.3986,,19888.4082,,38493.4968,,17721.8723,,,,
46.0024937,22105.8993,,8461.90476,,10896.7059,,60470.2657,,20240.6803,,43666.8903,,16289.9291,,,,,
46.1691535,,23301.6978,,11683.8095,,14650.0588,,55646.8811,,19854.5578,,38520.9032,,17681.8156,,,,
46.3358135,22272.259,,8425.87302,,10880.6471,,60392.1119,,20284.8163,,43625.8323,,16249.4752,,,,,
46.5024733,,23260.1439,,11632.1905,,14667.9412,,55600.0559,,19833.2789,,38478.9677,,17681.617,,,,
46.6692085,22260.6331,,8479.71429,,10876.7647,,60366.5734,,20295.0204,,43655.0452,,16272.9929,,,,,
46.8358685,,23521.7554,,11634.3492,,14654.2647,,55570.014,,19867.8912,,38534.3484,,17719.9149,,,,
47.0025282,22674.9065,,8465.07937,,10890.9118,,60412.3357,,20302.0136,,43687.8968,,16239.0638,,,,,
47.169188,,23700.8058,,11628.6032,,14663.4412,,55536.6434,,19908.3537,,38545.5226,,17718.3546,,,,
47.335848,22522.1583,,8437.77778,,10888.1176,,60410.8252,,20287.619,,43715.1226,,16268.8794,,,,,
47.5025833,,23492.7194,,11649.0476,,14670.5294,,55591.5804,,19906.2313,,38497.4194,,17690.2128,,,,
47.669243,22394.6187,,8416.8254,,10865.8235,,60378.3497,,20299.8367,,43672.7226,,16252.539,,,,,
47.835903,,22943.482,,11653.746,,14671.3529,,55553.5385,,19894.1224,,38514.9419,,17687.2908,,,,
48.0025628,21897.6691,,8373.65079,,10892.0882,,60412.1958,,20304.898,,43666.2194,,16258.3262,,,,,
48.169298,,22878.3022,,11641.4921,,14707.0294,,55571.021,,19870.3129,,38497.5742,,17680.6525,,,,
48.335958,21869.6403,,8457.80952,,10884.1765,,60430.3776,,20352.9796,,43589.729,,16242.5532,,,,,
48.5026177,,22942.9065,,11647.0794,,14661.4118,,55528.6434,,19885.1156,,38446.2968,,17683.2057,,,,
48.6692775,21950.0144,,8451.01587,,10893.5588,,60418.1818,,20360.4354,,43585.729,,16233.1915,,,,,
48.8359375,,22987.7986,,11689.873,,14668.6471,,55574.8531,,19888,,38498.5806,,17671.2908,,,,
49.0026728,22000.6043,,8428.50794,,10903.3529,,60391.7203,,20300.8163,,43607.8452,,16257.5603,,,,,
49.1693325,,22935.9712,,11671.4603,,14630.2059,,55561.986,,19829.7415,,38447.8194,,17675.8582,,,,
49.3359925,21923.223,,8439.2381,,10868.3235,,60352.7832,,20345.2245,,43641.6516,,16274.5248,,,,,
49.5026522,,22960.0863,,11656.1587,,14626.7647,,55498.4336,,19895.9728,,38498.0129,,17689.5319,,,,
49.6693122,21924.8345,,8422.4127,,10879.7647,,60332.5315,,20337.7959,,43630.6065,,16294.2411,,,,,
49.8360475,,23038.1871,,11679.619,,14630.3529,,55538.5455,,19933.3333,,38491.071,,17662.156,,,,
50.0027073,22085.1223,,8450.98413,,10904.8529,,60351.0769,,20314.4218,,43644.5161,,16249.9007,,,,,
50.1693673,,23109.2086,,11663.1111,,14677.0294,,55539.1049,,19927.6735,,38553.3935,,17684.5106,,,,
50.336027,21973.0072,,8450.19048,,10901.9412,,60377.6224,,20316.381,,43682.6581,,16223.9716,,,,,
50.5026868,,23131.1655,,11641.619,,14644.2647,,55475.8322,,19866.1769,,38443.1484,,17664.1986,,,,
50.6694222,22093.7554,,8436.22222,,10890.7647,,60340.3357,,20318.3401,,43649.6774,,16249.7589,,,,,
50.836082,,23103.8273,,11691.619,,14673.8529,,55467.7483,,19847.7279,,38496.929,,17694.5532,,,,
51.0027417,22202.0144,,8435.68254,,10865.3529,,60380.7273,,20316.2449,,43643.8452,,16257.9574,,,,,
51.1694017,,23366.2158,,11670.9841,,14669.8529,,55481.0629,,19879.7551,,38509.1613,,17673.2766,,,,
51.336137,22253.9856,,8425.71429,,10905.3824,,60397.2308,,20296.4354,,43645.8323,,16223.234,,,,,
51.5027968,,23252.5755,,11613.4286,,14651.7647,,55467.8322,,19857.932,,38443.2,,17655.2057,,,,
51.6694568,22130.446,,8444.63492,,10911.9706,,60349.986,,20229.3333,,43657.4194,,16249.9858,,,,,
51.8361165,,23196.8058,,11633.5238,,14667.9412,,55525.1189,,19860.7891,,38517.0323,,17611.8298,,,,
52.0027762,22080.3453,,8442.60317,,10842.4706,,60350.4895,,20282.449,,43609.2645,,16207.8014,,,,,
52.1695117,,23089.8993,,11627.9683,,14671.9412,,55514.1259,,19812.7075,,38430.4258,,17663.3475,,,,
52.3361715,22089.1223,,8415.26984,,10882.9118,,60355.4685,,20325.2789,,43577.9613,,16237.7021,,,,,
52.5028312,,23210.2734,,11649.619,,14656.2941,,55432.2517,,19861.2245,,38509.4452,,17679.2624,,,,
52.6694913,22173.3813,,8426.88889,,10884.3824,,60363.1608,,20259.0748,,43667.0194,,16202.156,,,,,
52.836151,,23046.7338,,11638.127,,14669.3529,,55518.7413,,19866.4762,,38448.9806,,17621.2482,,,,
53.0028863,22277.5827,,8409.84127,,10864.2059,,60338.7133,,20245.2789,,43561.2903,,16269.5603,,,,,
53.1695463,,23267.7986,,11645.7143,,14644.2941,,55494.1538,,19848.8163,,38455.0968,,17713.0496,,,,
53.336206,22297.4964,,8457.61905,,10873.7941,,60354.3217,,20249.2789,,43630.4774,,16230.0142,,,,,
53.5028657,,23076.0863,,11666.6032,,14655.3529,,55459.8322,,19804.7891,,38440.0774,,17602.8652,,,,
53.6695257,21938.1295,,8457.55556,,10875.3235,,60351.4965,,20239.102,,43513.3419,,16200.6241,,,,,
53.836261,,22886.9353,,11644.8571,,14637.5294,,55557.6503,,19853.0884,,38433.2129,,17589.3901,,,,
54.0029208,21858.7914,,8417.65079,,10885.9118,,60452.8392,,20294.966,,43557.8065,,16195.1489,,,,,
54.1695808,,22933.295,,11641.0476,,14664.5588,,55518.3776,,19855.1293,,38404.7742,,17647.8582,,,,
54.3362405,21902.1871,,8433.39683,,10880.1471,,60355.7483,,20258.6939,,43620.8258,,16203.9716,,,,,
54.5029005,,22992.259,,11618.4127,,14624.7647,,55502.4615,,19845.3333,,38511.6903,,17579.0922,,,,
54.6696357,21912.1439,,8406.09524,,10898.8824,,60408.7273,,20247.4014,,43538.8903,,16207.7447,,,,,
54.8362955,,22909.1799,,11648.9841,,14664.2059,,55491.2727,,19837.551,,38441.1613,,17568.9929,,,,
55.0029555,21863.223,,8438.28571,,10894.2647,,60375.3846,,20321.4422,,43634.7613,,16240.5957,,,,,
55.1696152,,22982.964,,11662.9206,,14642.4118,,55472.6434,,19808.7075,,38415.0194,,17658.8936,,,,
55.3363505,22000.2302,,8467.42857,,10890.3529,,60360.7552,,20286.6395,,43638.0129,,16255.1489,,,,,
55.5030105,,22877.3237,,11645.0794,,14644.1765,,55588.8112,,19812.5986,,38408.671,,17609.305,,,,
55.6696703,21816.8633,,8446.06349,,10879.0294,,60355.4406,,20281.2517,,43644.5419,,16219.7447,,,,,
55.83633,,22882.8777,,11654,,14640.9412,,55461.6503,,19828.7347,,38383.8452,,17624.9645,,,,
56.00299,21879.2518,,8454.03175,,10895.4412,,60352.7552,,20251.8912,,43581.1355,,16183.8865,,,,,
56.1697252,,22989.6691,,11622.127,,14641.1765,,55463.1608,,19812.9524,,38429.4194,,17667.0071,,,,
56.336385,21992.8345,,8456.53968,,10866.5294,,60407.3566,,20253.7959,,43605.3935,,16221.7021,,,,,
56.503045,,23022.1007,,11623.619,,14625.4412,,55456.1678,,19833.9592,,38412.3355,,17608.4539,,,,
56.6697048,21995.9137,,8424.79365,,10867.6765,,60366.7133,,20293.6599,,43597.729,,16184.2837,,,,,
56.8363645,,23088.4892,,11638.7937,,14642.2647,,55525.8741,,19862.3673,,38352.9548,,17649.5319,,,,
57.0031,22166.3597,,8425.01587,,10849.8529,,60312.4476,,20317.9048,,43579.7419,,16233.3617,,,,,
57.1697597,,23242.1007,,11636.6349,,14655.6176,,55461.6783,,19836.381,,38406.4258,,17614.922,,,,
57.3364195,22178.7338,,8443.36508,,10834.7647,,60381.3147,,20260.2721,,43630.9677,,16216.3404,,,,,
57.5030795,,23225.7842,,11661.873,,14660.6176,,55481.007,,19814.2313,,38426.3742,,17627.1206,,,,
57.6697392,22099.6259,,8390.44444,,10851.0588,,60371.3007,,20226.7755,,43540.8258,,16226.695,,,,,
57.8364745,,23204.8921,,11647.5238,,14674.3235,,55425.2308,,19802.6395,,38373.0839,,17597.9291,,,,
58.0031345,22172.1727,,8421.80952,,10864.5,,60338.6853,,20239.0204,,43558.0129,,16197.2766,,,,,
58.1697943,,23241.2086,,11653.7143,,14667.5,,55420.7552,,19776.4898,,38480.8516,,17605.9858,,,,
58.336454,22194.5899,,8465.61905,,10904.7647,,60330.0699,,20235.2381,,43558.8645,,16226.0709,,,,,
58.5031895,,23116.5468,,11658.4762,,14696.9706,,55381.5664,,19857.3605,,38407.9226,,17590.1844,,,,
58.6698492,22035.6259,,8387.14286,,10886.4706,,60288.2517,,20237.9592,,43542.7613,,16232.3404,,,,,
58.836509,,23086.3597,,11619.4603,,14684.9412,,55438.2937,,19822.6939,,38377.9613,,17596.4539,,,,
59.003169,22076.4317,,8443.65079,,10886.2647,,60302.1259,,20229.6327,,43527.2,,16209.9858,,,,,
59.1698288,,23167.9424,,11635.619,,14638.1765,,55428.6993,,19807.4558,,38367.6387,,17569.5887,,,,
59.336564,22001.5827,,8433.07937,,10876.2647,,60342.9371,,20224.1905,,43598.7871,,16229.1915,,,,,
59.503224,,23163.9424,,11698.8571,,14660.7647,,55414.1538,,19831.7279,,38377.4194,,17611.7447,,,,
59.6698837,22376.6906,,8436.38095,,10878.8529,,60344.979,,20272.0544,,43533.3161,,16194.6383,,,,,
59.8365437,,23863.7698,,11660.5714,,14680.3529,,55503.3566,,19818.7211,,38419.2516,,17671.5177,,,,
60.0032035,22906.3597,,8387.46032,,10890.3529,,60376.1958,,20274.6395,,43601.5742,,16215.7447,,,,,
60.1699388,,23703.8561,,11682.5397,,14673.0294,,55484.7273,,19844.9252,,38436.4903,,17646.8369,,,,
60.3365985,22356.8058,,8445.80952,,10896.0588,,60307.3287,,20262.6939,,43558.8645,,16237.9291,,,,,
60.5032585,,23216.3453,,11638.9524,,14645.8235,,55400.3077,,19878.2041,,38413.0839,,17637.6454,,,,
60.6699183,22381.4964,,8437.01587,,10871,,60349.2587,,20282.6939,,43612.5677,,16250.6667,,,,,
60.8365783,,23443.2518,,11601.873,,14622.7059,,55397.7343,,19855.4558,,38422.3742,,17680.1418,,,,
61.0033135,21860.0288,,8406,,10910,,60303.5245,,20307.6735,,43537.7548,,16223.461,,,,,
61.1699732,,22912.4604,,11639.5238,,14641.7647,,55402.1538,,19772.381,,38419.2,,17647.0355,,,,
61.3366332,21995.3381,,8424.09524,,10895.9412,,60272.8112,,20267.2381,,43525.6774,,16251.1773,,,,,
61.503293,,23239.1367,,11621.7143,,14604.5294,,55450.9091,,19800.4354,,38410.0645,,17602.156,,,,
61.6700283,22294.5612,,8417.07937,,10879.9412,,60268.0839,,20228.0272,,43496.9032,,16202.6383,,,,,
61.8366883,,23556.2878,,11620.9841,,14632.7059,,55432.3077,,19880.4082,,38361.8839,,17651.7447,,,,
62.003348,22905.8993,,8393.68254,,10875.6765,,60289.1189,,20223.4286,,43539.3032,,16253.4468,,,,,
62.1700078,,23940.2014,,11647.8095,,14601.3824,,55422.0979,,19820.2449,,38357.7032,,17656.5957,,,,
62.3366677,22403.0216,,8418.44444,,10869.3235,,60236.5874,,20274.9388,,43480.8516,,16234.6667,,,,,
62.503403,,23256.0288,,11658.1587,,14615.1471,,55310.8531,,19779.7551,,38376.8516,,17604.1702,,,,
62.6700627,22290.8201,,8399.87302,,10873.6176,,60400.7552,,20287.5918,,43505.9613,,16256.4539,,,,,
62.8367227,,23319.1079,,11612.7937,,14677.2941,,55427.9161,,19851.8095,,38360.0258,,17664.3121,,,,
63.0033825,22288.1727,,8421.84127,,10905.5882,,60354.9371,,20298.2041,,43511.2774,,16207.3475,,,,,
63.1700423,,23694.8489,,11619.0794,,14680.7647,,55467.8881,,19808.1361,,38386.0387,,17583.0355,,,,
63.3367778,22392.6331,,8429.61905,,10874.9706,,60347.8881,,20307.8639,,43535.9484,,16209.6454,,,,,
63.5034375,,23321.0647,,11633.6825,,14624.7059,,55464.3077,,19834.4218,,38343.3548,,17588.4539,,,,
63.6700972,22163.6547,,8393.68254,,10903.5,,60352.7552,,20314.2041,,43592.8258,,16208.5674,,,,,
63.8367572,,23245.1511,,11643.873,,14598.7353,,55398.6294,,19828.2449,,38342.7871,,17580.7376,,,,
64.003417,22090.3309,,8411.87302,,10880.6471,,60310.7692,,20317.415,,43535.1742,,16192.6809,,,,,
64.1701523,,23060.6331,,11608.254,,14625.7353,,55433.9021,,19793.6599,,38324.4903,,17575.4894,,,,
64.3368122,22017.8129,,8407.80952,,10854.5,,60290.7413,,20280.8163,,43512.929,,16218.4113,,,,,
64.503472,,23050.1295,,11614.1587,,14564.3235,,55472.1399,,19848.2993,,38348.671,,17560.2553,,,,
64.6701317,22122.2734,,8413.55556,,10877.1765,,60300.3357,,20249.3605,,43523.0194,,16161.1064,,,,,
64.8367918,,23183.3094,,11641.0794,,14621.1765,,55457.2028,,19793.4694,,38306.8903,,17558.0709,,,,
65.003527,22079.9712,,8420.92063,,10869.5588,,60282.8811,,20278.3129,,43507.2258,,16133.7872,,,,,
65.1701867,,23088.6331,,11622.0952,,14647.5,,55399.8322,,19807.9184,,38330.2194,,17605.8723,,,,
65.3368468,22090.9928,,8430.7619,,10850.4706,,60304.3357,,20264.2177,,43391.329,,16165.6738,,,,,
65.5035065,,23018.5036,,11641.0476,,14640.6176,,55403.049,,19754.4762,,38324.0774,,17592.1702,,,,
65.6702418,21990.9928,,8456.63492,,10872.5294,,60251.3566,,20254.2313,,43505.0839,,16215.2057,,,,,
65.8369017,,23115.0504,,11655.3651,,14602.5588,,55346.2098,,19770.3129,,38331.1226,,17554.8369,,,,
66.0035615,22128.4029,,8473.80952,,10842.9412,,60283.972,,20285.8503,,43544.4129,,16140.227,,,,,
66.1702215,,23137.3237,,11677.5238,,14625.2353,,55432.0559,,19748.9796,,38277.6516,,17535.5461,,,,
66.3368813,21899.223,,8429.11111,,10844.7353,,60350.4056,,20224.5986,,43527.7161,,16166.4113,,,,,
66.5036165,,22898.9353,,11611.5238,,14582.1176,,55490.3776,,19796.7347,,38278.9419,,17590.7518,,,,
66.6702765,21929.3813,,8367.01587,,10867.9412,,60288.951,,20316.0816,,43468.8774,,16181.5035,,,,,
66.8369362,,23262.2734,,11606.7619,,14590.5588,,55430.6014,,19804,,38345.1097,,17577.3901,,,,
67.003596,22384.1151,,8427.55556,,10791.4118,,60230.4336,,20209.3333,,43510.9419,,16139.2624,,,,,
67.170256,,23551.8273,,11597.3016,,14565.2941,,55446.2657,,19819.3741,,38351.0452,,17551.8582,,,,
67.3369912,22783.482,,8400.95238,,10881.7647,,60256.5035,,20272.3265,,43494.9419,,16160.7092,,,,,
67.503651,,23861.2374,,11610.0635,,14585.6765,,55435.2168,,19813.1156,,38268.0258,,17581.8723,,,,
67.670311,22791.7698,,8412.44444,,10842.9412,,60256.1958,,20273.415,,43518.6323,,16158.0426,,,,,
67.8369708,,23512.7194,,11586.8571,,14584.5,,55329.7063,,19803.4286,,38270.7355,,17569.305,,,,
68.0036305,22310.5036,,8396.88889,,10831.0882,,60278.4615,,20251.0748,,43464.671,,16146.8369,,,,,
68.170366,,23340.9209,,11611.2381,,14604.9118,,55369.2028,,19817.0612,,38282.9419,,17553.7305,,,,
68.3370257,22212,,8402.15873,,10846.0588,,60255.3566,,20213.551,,43478.2452,,16154.0993,,,,,
68.5036855,,23184.4317,,11582.2857,,14609.5882,,55406.0699,,19737.415,,38370.0645,,17579.6028,,,,
68.6703455,22162.6187,,8417.33333,,10878.9706,,60254.4615,,20225.034,,43465.9871,,16147.8014,,,,,
68.8370807,,22995.3094,,11597.8413,,14621.9412,,55486.042,,19743.8367,,38332.671,,17552.3688,,,,
69.0037405,21969.6978,,8463.49206,,10865.0588,,60266.7972,,20227.5918,,43518.2452,,16135.1489,,,,,
69.1704005,,23086.0719,,11578.9841,,14608.1765,,55421.5105,,19778.0408,,38308.4129,,17500.3972,,,,
69.3370602,22325.1799,,8409.65079,,10820.1176,,60192.3916,,20188.2177,,43483.871,,16122.9504,,,,,
69.50372,,23510.7338,,11609.3016,,14606.4412,,55362.4056,,19775.0748,,38302.3484,,17483.5461,,,,
69.6704555,22445.9856,,8446.95238,,10843.7941,,60216.8392,,20243.2109,,43568.3871,,16161.4184,,,,,
69.8371152,,23379.8561,,11651.0159,,14589.1765,,55384.1678,,19769.5782,,38257.2645,,17543.0638,,,,
70.003775,22381.7266,,8433.52381,,10861.6765,,60257.2867,,20230.9116,,43473.7806,,16142.2979,,,,,
70.170435,,23523.5971,,11642.6349,,14616.7647,,55387.8042,,19740.5986,,38281.3419,,17536.3404,,,,
70.3370948,22356.6331,,8434.31746,,10859.1176,,60295.4406,,20227.619,,43497.5226,,16197.5035,,,,,
70.50383,,23277.554,,11612.4762,,14607.8235,,55332.1399,,19776.1361,,38274.4,,17585.4752,,,,
70.67049,22471.7122,,8387.77778,,10854.5882,,60270.5734,,20237.7687,,43466.4,,16126.7234,,,,,
70.8371497,,23716.9784,,11648.9841,,14609.7647,,55369.7343,,19792.6531,,38289.0065,,17530.5532,,,,
71.0038095,22623.223,,8418.12698,,10882.3824,,60186.965,,20254.8844,,43457.8839,,16189.4752,,,,,
71.1704695,,23587.1942,,11633.5556,,14609.9118,,55385.2587,,19755.0476,,38270.7097,,17539.461,,,,
71.3372047,22578.9353,,8408.88889,,10810.9412,,60236.5874,,20172.5986,,43424.2065,,16144.3121,,,,,
71.5038645,,23699.3094,,11642.4127,,14593.9118,,55342.3776,,19719.9184,,38231.7419,,17518.7234,,,,
71.6705245,22641.2086,,8420.19048,,10859.0588,,60255.7483,,20207.5646,,43464.0258,,16138.3546,,,,,
71.8371843,,23452.1151,,11608.4127,,14611.8529,,55395.2727,,19746.5578,,38281.2645,,17518.8369,,,,
72.0039195,22429.1799,,8392.19048,,10870.1765,,60216.8951,,20216.8435,,43508.129,,16142.5532,,,,,
72.1705795,,23481.8417,,11610.254,,14582.9118,,55372.9231,,19767.7823,,38299.4065,,17555.0071,,,,
72.3372392,22415.3094,,8387.77778,,10863.8529,,60241.4266,,20213.034,,43483.8194,,16152.5674,,,,,
72.5038993,,23451.6835,,11598.4762,,14585.6176,,55296.3636,,19776.898,,38242.7097,,17561.0213,,,,
72.670559,22395.0791,,8408.19048,,10838.3529,,60291.4965,,20209.2789,,43437.2645,,16110.8369,,,,,
72.8372942,,23478.3022,,11610.8889,,14620.9706,,55369.2028,,19703.9184,,38249.3419,,17531.3475,,,,
73.0039543,22498.1583,,8389.5873,,10855.5588,,60278.1538,,20213.1156,,43441.9871,,16161.4184,,,,,
73.170614,,23632.2302,,11611.4603,,14591.7059,,55380.5594,,19735.4286,,38278.6323,,17555.1206,,,,
73.3372737,22389.554,,8413.2381,,10895.5294,,60271.1888,,20223.6735,,43484.7742,,16173.1064,,,,,
