---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
13305.5517,,13733.8705,,9579.80952,,10469.3235,,38887.1608,,14387.3741,,22806.6581,,11712.5106,,,,
13305.7183,14441.3525,,6861.87302,,7661.91176,,44796.4476,,14588.517,,28021.0065,,10222.0709,,,,,
13305.885,,13720.9209,,9519.39683,,10463.5588,,38917.7902,,14377.415,,22866.271,,11720.5674,,,,
13306.0517,14397.2086,,6828.8254,,7676.70588,,44810.2937,,14574.4762,,28013.1355,,10200.0567,,,,,
13306.2184,,13685.4101,,9560.4127,,10496.2059,,38951.5524,,14388.0816,,22862.3742,,11705.3901,,,,
13306.3851,14457.3237,,6857.20635,,7667,,44818.7133,,14592.4082,,28050.8129,,10192.1418,,,,,
13306.5517,,13680.9209,,9575.42857,,10436.6176,,38870.4895,,14360.5714,,22836.0258,,11714.7234,,,,
13306.7184,14379.0791,,6853.87302,,7651.82353,,44769.7063,,14595.7279,,27991.7161,,10204.7376,,,,,
13306.8851,,13682.9353,,9599.49206,,10486.6176,,38930.1259,,14337.932,,22858.6323,,11697.5035,,,,
13307.0518,14439.7698,,6823.01587,,7661.05882,,44792.3916,,14564.6531,,28037.3161,,10181.5887,,,,,
13307.2184,,13660.8345,,9556.88889,,10484.4118,,38898.2098,,14396.3265,,22790.0129,,11723.6028,,,,
13307.3851,14412.6331,,6850.25397,,7669,,44879.6084,,14577.6054,,28016,,10196.539,,,,,
13307.5518,,13650.3885,,9577.11111,,10482.5294,,38917.958,,14364.3537,,22833.1613,,11759.0071,,,,
13307.7185,14442.3885,,6855.2381,,7658.70588,,44787.4685,,14589.9864,,27994.4,,10193.1915,,,,,
13307.8851,,13673.6115,,9567.52381,,10511.1471,,38874.7133,,14371.9728,,22830.2194,,11747.1489,,,,
13308.0518,14391.8849,,6848.7619,,7652.76471,,44718.5734,,14562.8299,,28017.8581,,10199.0355,,,,,
13308.2185,,13681.8129,,9610.53968,,10451.2941,,38935.972,,14399.7007,,22777.7806,,11724.4255,,,,
13308.3852,14383.7122,,6850,,7651.88235,,44832.8392,,14597.034,,28001.7032,,10172.9362,,,,,
13308.5519,,13702.5899,,9578.44444,,10451.7941,,38898.3217,,14402.3401,,22883.7419,,11773.7589,,,,
13308.7185,14383.1367,,6843.87302,,7652.70588,,44831.049,,14565.9864,,28011.6387,,10181.844,,,,,
13308.8852,,13700.7482,,9587.04762,,10477.1471,,38904.5035,,14388.4626,,22816.4129,,11705.6454,,,,
13309.0518,14412.518,,6839.26984,,7640.32353,,44809.5105,,14605.6871,,28002.8645,,10207.6312,,,,,
13309.2186,,13689.6978,,9577.39683,,10463.2941,,38932.0839,,14385.2517,,22762.2452,,11727.1206,,,,
13309.3852,14379.5396,,6830.31746,,7653.85294,,44760.1119,,14545.9864,,28002.9161,,10188.3404,,,,,
13309.5519,,13679.3094,,9609.93651,,10478.1765,,38869.3427,,14351.7279,,22813.8839,,11697.8156,,,,
13309.7185,14434.5612,,6844,,7649.32353,,44743.4126,,14574.4762,,28055.5871,,10189.8723,,,,,
13309.8852,,13678.1295,,9584.47619,,10493.7353,,38927.8042,,14403.4558,,22827.4323,,11685.2482,,,,
13310.0519,14401.7842,,6825.68254,,7649.5,,44826.042,,14576.9524,,28017.9355,,10185.9574,,,,,
13310.2186,,13687.8561,,9591.68254,,10460.7941,,38926.3497,,14380.5986,,22799.0194,,11727.1489,,,,
13310.3853,14406.964,,6858.38095,,7695.88235,,44767.972,,14553.6327,,28070.5806,,10183.234,,,,,
13310.5519,,13697.9856,,9579.80952,,10468.6765,,38885.6224,,14354.8571,,22802.529,,11724.1986,,,,
13310.7186,14410.0719,,6856.19048,,7664.91176,,44727.3566,,14581.0884,,28052.4129,,10194.4113,,,,,
13310.8853,,13686.3022,,9564.50794,,10486.0882,,38854.1538,,14370.6122,,22812.1806,,11764.3972,,,,
13311.052,14413.0935,,6863.26984,,7627.41176,,44804.1678,,14531.1837,,28029.0323,,10230.4113,,,,,
13311.2186,,13658.8489,,9596.47619,,10427.0882,,38887.1329,,14417.1429,,22809.8065,,11754.1844,,,,
13311.3853,14379.482,,6870.79365,,7670.41176,,44829.986,,14576.2177,,28026.9419,,10192.6525,,,,,
13311.552,,13668.0576,,9593.93651,,10482.4118,,38895.9161,,14360,,22845.2129,,11716.9929,,,,
13311.7187,14415.1655,,6842.12698,,7660.76471,,44825.4825,,14613.4422,,28098.2194,,10215.7163,,,,,
13311.8854,,13643.1655,,9591.01587,,10480.2353,,38929.2308,,14373.551,,22788.0774,,11728.9078,,,,
13312.052,14408.2878,,6844.06349,,7684.73529,,44850.2657,,14555.9728,,28001.0839,,10205.5603,,,,,
13312.2187,,13640.6619,,9566.53968,,10485.8529,,38935.4126,,14389.034,,22848.3871,,11696.9078,,,,
13312.3853,14412.1727,,6839.07937,,7650.82353,,44757.8182,,14589.932,,28014.0903,,10219.8865,,,,,
13312.5521,,13667.1367,,9598.57143,,10461.8824,,38921.8741,,14373.7687,,22844.2581,,11722.695,,,,
13312.7187,14349.0935,,6842.73016,,7641.97059,,44800.1119,,14591.4558,,27995.6645,,10175.8582,,,,,
13312.8854,,13684.1151,,9618.7619,,10468.5882,,38902.7413,,14377.0884,,22765.2903,,11730.3262,,,,
13313.052,14379.8849,,6859.39683,,7663.76471,,44757.7063,,14587.3741,,28044.7484,,10203.1489,,,,,
13313.2188,,13677.8129,,9599.04762,,10476.3235,,38902.5175,,14386.2857,,22848.9548,,11715.7447,,,,
13313.3854,14404.0863,,6875.55556,,7637.91176,,44803.5804,,14551.7823,,27999.0194,,10178.7518,,,,,
13313.5521,,13660.9496,,9590.50794,,10469.4118,,38885.0909,,14363.7823,,22817.0065,,11714.2979,,,,
13313.7188,14360.3741,,6825.5873,,7670.02941,,44765.8182,,14579.5102,,28057.1871,,10226.0426,,,,,
13313.8854,,13697.4388,,9604.85714,,10486.2059,,38957.1189,,14373.3605,,22794.5806,,11692.539,,,,
13314.0522,14416.259,,6842.60317,,7669.05882,,44811.5804,,14561.1429,,28036.5161,,10196.0284,,,,,
13314.2188,,13658.6763,,9592.47619,,10446.7059,,38955.5804,,14337.7687,,22795.9226,,11724.9362,,,,
13314.3855,14434.705,,6848.38095,,7666.11765,,44808.8112,,14590.2857,,28009.7032,,10209.4184,,,,,
13314.5521,,13670.2158,,9578.53968,,10428.5294,,38863.8322,,14422.8571,,22788.1548,,11756.8794,,,,
13314.7188,14350.8777,,6830.79365,,7682.14706,,44806.5734,,14607.3469,,28044.4645,,10190.1277,,,,,
13314.8855,,13681.8993,,9607.46032,,10432.0882,,38871.3846,,14400,,22815.9484,,11722.8369,,,,
13315.0522,14399.3381,,6861.2381,,7646.73529,,44801.007,,14578.0408,,28028.8258,,10207.6879,,,,,
13315.2189,,13696.6906,,9578.34921,,10472.7353,,38922.993,,14374.4218,,22852.0516,,11736.4539,,,,
13315.3855,14358.2734,,6836.34921,,7630.73529,,44761.3706,,14607.2381,,27998.1935,,10201.078,,,,,
13315.5522,,13676.0576,,9595.39683,,10436.4706,,38958.993,,14404.2721,,22859.6903,,11744.9362,,,,
13315.7189,14377.5827,,6869.2381,,7619.05882,,44812.4476,,14611.7007,,28017.0323,,10211.9149,,,,,
13315.8856,,13665.4101,,9601.68254,,10440.5882,,38921.1189,,14331.0748,,22848.2839,,11700.4255,,,,
13316.0522,14376.9209,,6868.79365,,7661.82353,,44812.5315,,14597.7687,,28028.3871,,10170.6667,,,,,
13316.2189,,13649.9281,,9586.69841,,10470.4706,,38919.2448,,14375.4558,,22812.9032,,11702.2128,,,,
13316.3855,14390.0719,,6831.71429,,7693.55882,,44760.5874,,14580.8707,,27947.4581,,10158.156,,,,,
13316.5523,,13671.0216,,9600.31746,,10445.5294,,38902.6294,,14407.9728,,22802.271,,11708.4539,,,,
13316.7189,14399.8273,,6864.31746,,7650.23529,,44781.4545,,14574.3673,,27954.4774,,10181.8156,,,,,
13316.8856,,13720.6043,,9566.95238,,10451.3824,,38911.6364,,14385.5782,,22754.0645,,11736.0284,,,,
13317.0523,14446.7914,,6851.65079,,7640.94118,,44805.2867,,14587.2925,,28020.8258,,10182.6383,,,,,
13317.2189,,13678.964,,9562.57143,,10465.3529,,38947.049,,14364.9524,,22803.0194,,11696.1986,,,,
13317.3857,14439.6835,,6847.33333,,7688.82353,,44771.1608,,14545.034,,27973.0065,,10209.1915,,,,,
13317.5523,,13695.2806,,9596.03175,,10446,,38918.6573,,14393.4966,,22802.6839,,11707.4043,,,,
13317.719,14428.8058,,6866.53968,,7687.55882,,44787.4406,,14587.3741,,28082.3484,,10206.922,,,,,
13317.8856,,13693.7842,,9613.77778,,10465.6471,,38914.3217,,14381.0884,,22820.4387,,11721.4184,,,,
13318.0523,14422.4173,,6867.68254,,7663.52941,,44772.7552,,14585.1701,,28033.0581,,10192.6809,,,,,
13318.219,,13690.1871,,9564.15873,,10438.3529,,38903.7203,,14387.8095,,22794.0645,,11736.3688,,,,
13318.3857,14436.6906,,6839.55556,,7662.58824,,44781.8741,,14578.6667,,28032.7484,,10199.3759,,,,,
13318.5524,,13700.9209,,9562.12698,,10419.5588,,38872.3916,,14419.2381,,22846.271,,11734.3546,,,,
13318.719,14421.6978,,6851.84127,,7666.58824,,44752.8112,,14592.7347,,28045.0839,,10168.9362,,,,,
13318.8857,,13660.0863,,9576.25397,,10430.7353,,38867.4126,,14360.4354,,22833.0839,,11716.0567,,,,
13319.0524,14419.1367,,6841.80952,,7683.23529,,44775.1049,,14560.1361,,28008.5161,,10198.0142,,,,,
13319.2191,,13693.7554,,9579.42857,,10470.0294,,38935.6084,,14360.0544,,22830.1677,,11688.539,,,,
13319.3857,14422.0144,,6857.90476,,7676.91176,,44812.5594,,14580.517,,27999.329,,10177.4752,,,,,
13319.5524,,13677.295,,9558.47619,,10435.5294,,38876.2517,,14391.0476,,22842.5548,,11675.6879,,,,
13319.719,14399.482,,6841.33333,,7651.5,,44770.4895,,14544.2993,,27974.529,,10200.227,,,,,
13319.8858,,13646.6475,,9607.46032,,10456.9412,,38922.4056,,14373.9592,,22789.4194,,11692.1702,,,,
13320.0524,14405.8993,,6884.85714,,7660.76471,,44808.951,,14602.9116,,27964.6968,,10195.0355,,,,,
13320.2191,,13685.5827,,9568.8254,,10440.0882,,38926.2657,,14366.068,,22766.2968,,11688.2837,,,,
13320.3858,14365.1799,,6858.31746,,7662.67647,,44815.3846,,14542.3946,,28001.6774,,10222.8085,,,,,
13320.5524,,13685.295,,9592.98413,,10430.3529,,38868.5035,,14379.1837,,22786.9677,,11711.5745,,,,
13320.7192,14445.8129,,6833.55556,,7672.52941,,44791.3287,,14579.1837,,27982.9677,,10215.2908,,,,,
13320.8858,,13656.2302,,9599.20635,,10432.4118,,38918.965,,14385.9592,,22808.1806,,11739.6596,,,,
13321.0525,14455.6259,,6827.26984,,7655.02941,,44777.0909,,14550.5306,,27975.329,,10207.6596,,,,,
13321.2191,,13692.3165,,9587.87302,,10458.0294,,38881.1748,,14381.5782,,22831.0452,,11723.8014,,,,
13321.3859,14426.0144,,6837.55556,,7678,,44779.5524,,14595.9728,,27950.4258,,10183.234,,,,,
13321.5525,,13688.3741,,9622.25397,,10435.8529,,38900.1678,,14346.2585,,22797.5484,,11699.0071,,,,
13321.7192,14419.4532,,6845.07937,,7644.05882,,44727.9441,,14572.8707,,28014.1419,,10179.8865,,,,,
13321.8859,,13717.2086,,9602.31746,,10453.2941,,38923.8322,,14371.0204,,22777.7806,,11716.3121,,,,
13322.0525,14398.2734,,6884.88889,,7673.32353,,44785.8462,,14579.7007,,27986.1935,,10206.6383,,,,,
13322.2192,,13643.2806,,9597.33333,,10485.2059,,38925.6224,,14335.1293,,22778.8387,,11701.617,,,,
13322.3859,14399.6547,,6832.88889,,7663.41176,,44760.8951,,14590.5578,,27985.2129,,10224.8227,,,,,
13322.5526,,13664.2302,,9569.01587,,10426.7353,,38872.028,,14366.7755,,22803.2,,11694.5816,,,,
13322.7192,14360.8345,,6838.79365,,7653.85294,,44771.2168,,14579.2109,,28021.7806,,10208.8227,,,,,
13322.8859,,13659.223,,9583.07937,,10420.8235,,38898.6014,,14370.1224,,22833.7548,,11674.5816,,,,
13323.0526,14392.0576,,6832.4127,,7669,,44704.9231,,14557.1156,,27967.8968,,10191.461,,,,,
13323.2193,,13659.0504,,9592.28571,,10452.4118,,38905.3986,,14370.585,,22839.0968,,11719.8865,,,,
13323.3859,14359.1655,,6874.31746,,7651.64706,,44738.5455,,14583.1293,,28018.8645,,10214.5532,,,,,
13323.5526,,13669.5252,,9590.57143,,10477.3824,,38843.7762,,14342.9388,,22824.1032,,11716.1702,,,,
13323.7193,14406.0432,,6848.60317,,7661.17647,,44758.2098,,14573.3878,,27949.6774,,10201.0496,,,,,
13323.886,,13674.1583,,9557.80952,,10473.6176,,38917.0909,,14413.8231,,22828.3871,,11702.6099,,,,
13324.0527,14407.5108,,6840,,7653.88235,,44780.3357,,14534.585,,27961.3677,,10186.6099,,,,,
13324.2193,,13646.5324,,9594.53968,,10459.2059,,38932.0839,,14358.5578,,22784.8516,,11687.461,,,,
13324.386,14344.1439,,6877.77778,,7665.70588,,44826.2098,,14555.9728,,28014.3742,,10178.2979,,,,,
13324.5526,,13652.1727,,9597.2381,,10444.6176,,38945.7902,,14373.5238,,22871.4065,,11700.2553,,,,
13324.7194,14343.9712,,6856.53968,,7650.26471,,44844.9231,,14591.7279,,28055.4065,,10164.7943,,,,,
13324.886,,13677.3813,,9587.01587,,10448.2647,,38901.1469,,14389.1156,,22752.0774,,11713.0213,,,,
13325.0527,14350.3885,,6842.73016,,7665.88235,,44827.8881,,14562.6122,,28019.8968,,10176.0284,,,,,
13325.2193,,13624.2014,,9613.11111,,10423.3529,,38913.2028,,14345.551,,22774.2194,,11696.8511,,,,
13325.386,14427.4532,,6877.01587,,7663.29412,,44839.3287,,14596.6531,,28008.0774,,10195.6312,,,,,
13325.5527,,13704.8921,,9589.07937,,10467.5294,,38885.8182,,14389.2789,,22826.0645,,11715.5461,,,,
13325.7194,14415.9424,,6854.88889,,7699.17647,,44791.1608,,14580.0544,,27997.9355,,10206.9504,,,,,
13325.8861,,13665.5827,,9604.44444,,10434.0588,,38872,,14337.0068,,22842.9419,,11696.5674,,,,
13326.0527,14396.5468,,6858.66667,,7652.08824,,44771.6923,,14582.7755,,28003.0452,,10174.1844,,,,,
13326.2194,,13720.6043,,9576.66667,,10429.8824,,38922.7972,,14371.2109,,22814.8903,,11707.5745,,,,
13326.3861,14421.8129,,6842.53968,,7667.44118,,44774.3776,,14599.3741,,28031.3032,,10188.9929,,,,,
13326.5528,,13697.4101,,9591.68254,,10437.5588,,38912.5594,,14379.1565,,22790.5032,,11701.3901,,,,
13326.7194,14433.6691,,6843.93651,,7650.47059,,44775.6643,,14581.3605,,27996.129,,10167.1773,,,,,
13326.8861,,13674.2734,,9575.74603,,10417.7941,,38938.5734,,14391.2381,,22819.329,,11711.8014,,,,
13327.0528,14346.8201,,6826.63492,,7647.91176,,44786.4615,,14561.3878,,27992.2581,,10218.0993,,,,,
13327.2195,,13707.1079,,9586.95238,,10459.4706,,38920.1119,,14381.7687,,22855.4323,,11717.9858,,,,
13327.3862,14421.7266,,6843.87302,,7649.08824,,44782.5734,,14587.5102,,28051.9226,,10186.5816,,,,,
13327.5528,,13700.1439,,9609.68254,,10442.8235,,38926.4895,,14386.585,,22837.9097,,11702.0709,,,,
13327.7195,14426.2158,,6826.15873,,7660.55882,,44831.1888,,14595.9456,,28012.8,,10187.773,,,,,
13327.8862,,13677.1511,,9590.95238,,10421.5,,38911.6084,,14387.2653,,22783.7161,,11700.0567,,,,
13328.0529,14423.1367,,6854.06349,,7682.97059,,44748.7273,,14632.6531,,28039.3548,,10195.0638,,,,,
13328.2195,,13731.3957,,9576.03175,,10472.0882,,38897.0909,,14333.6327,,22773.9871,,11678.5816,,,,
13328.3862,14419.223,,6844.31746,,7611.38235,,44778.7413,,14562.449,,28023.7677,,10159.3475,,,,,
13328.5528,,13688.9496,,9598.47619,,10430.6176,,38905.7343,,14363.2925,,22821.729,,11713.1915,,,,
13328.7196,14414.8201,,6880.09524,,7670.5,,44887.7203,,14538.8571,,28003.7935,,10175.0071,,,,,
13328.8862,,13729.6403,,9573.26984,,10448.2353,,38902.2378,,14353.1429,,22790.4516,,11727.3475,,,,
13329.0529,14358.2158,,6843.96825,,7642.32353,,44769.7902,,14585.415,,28062.0129,,10193.1348,,,,,
13329.2196,,13661.036,,9563.84127,,10448.0588,,38892.5315,,14402.3401,,22781.1613,,11684.2837,,,,
13329.3862,14421.7554,,6829.84127,,7648.52941,,44786.8252,,14593.7143,,28075.5613,,10199.8014,,,,,
13329.553,,13629.554,,9598.57143,,10435.6176,,38894.0979,,14391.2653,,22798.8129,,11723.1206,,,,
13329.7196,14391.8849,,6856.63492,,7628.55882,,44794.014,,14576.381,,28015.7935,,10183.461,,,,,
13329.8863,,13662.5899,,9595.84127,,10441.0294,,38965.5664,,14392.9796,,22823.5355,,11715.5177,,,,
13330.0529,14409.6115,,6846.09524,,7658.88235,,44736.028,,14571.3197,,27983.1742,,10190.383,,,,,
13330.2196,,13666.6187,,9633.2381,,10410.5,,38936.6154,,14372.5442,,22859.1226,,11698.6383,,,,
13330.3863,14383.4245,,6837.20635,,7619.79412,,44793.8462,,14625.2789,,28029.4452,,10182.5248,,,,,
13330.553,,13686.3885,,9578.19048,,10459.6176,,38886.4056,,14374.1769,,22803.5613,,11718.5816,,,,
13330.7197,14360.3165,,6837.26984,,7654.17647,,44744.9231,,14560.1905,,28020.0774,,10210.383,,,,,
13330.8863,,13652.7482,,9597.5873,,10447.0588,,38891.021,,14366.8299,,22836.5419,,11688.6241,,,,
13331.053,14426.6475,,6860.44444,,7658.67647,,44781.0909,,14582.2585,,28051.4839,,10166.2695,,,,,
13331.2197,,13638.8489,,9604.12698,,10430.4118,,38890.2937,,14393.6327,,22807.0452,,11736.3972,,,,
13331.3864,14359.7122,,6821.65079,,7652.5,,44806.0699,,14592.517,,28021.3677,,10187.6879,,,,,
13331.553,,13640.9209,,9560.31746,,10459.4118,,38976.6993,,14379.2925,,22837.6,,11714.6099,,,,
13331.7197,14399.8849,,6863.14286,,7671.52941,,44812.7832,,14580.381,,27980.671,,10165.9007,,,,,
13331.8863,,13707.1655,,9560.50794,,10455.5,,38963.4406,,14372.4354,,22808.8516,,11676.4539,,,,
13332.0531,14387.2806,,6844.79365,,7661.11765,,44799.1608,,14540.1633,,27991.9484,,10197.2482,,,,,
13332.2197,,13724.4892,,9597.80952,,10419.5,,38911.6084,,14388.2993,,22834.5548,,11706.6099,,,,
13332.3864,14380.0863,,6822.22222,,7673.91176,,44762.7972,,14571.102,,28013.0839,,10190.7234,,,,,
13332.5531,,13679.1367,,9599.74603,,10445.7941,,38900.0559,,14369.1156,,22810.9161,,11688.5674,,,,
13332.7198,14403.3381,,6831.71429,,7628.23529,,44707.8881,,14595.2653,,27987.7161,,10201.7589,,,,,
13332.8865,,13689.6978,,9600.25397,,10411.0588,,38901.3986,,14343.0476,,22798.8645,,11714.4397,,,,
13333.0531,14440.8058,,6831.1746,,7635.5,,44843.6084,,14599.9728,,28019.071,,10170.9504,,,,,
13333.2198,,13685.0647,,9567.5873,,10460.4118,,39022.4336,,14401.8776,,22799.5613,,11746.0426,,,,
13333.3864,14385.0935,,6834.69841,,7655.11765,,44769.8462,,14589.1973,,27976.7226,,10194.0993,,,,,
13333.5532,,13703.8849,,9587.93651,,10477.6765,,38894.5175,,14369.932,,22799.1742,,11691.6879,,,,
13333.7198,14389.7554,,6872.44444,,7647.38235,,44765.0909,,14590.7483,,27998.2452,,10192.6525,,,,,
13333.8865,,13691.8561,,9608.63492,,10446.0882,,38928.028,,14419.8095,,22843.5871,,11692.8227,,,,
13334.0532,14424.8633,,6826.12698,,7650.26471,,44791.2448,,14579.5918,,28001.9871,,10204.8794,,,,,
13334.2198,,13700.7194,,9612.98413,,10453.8235,,38942.7133,,14391.8912,,22814.0387,,11675.9433,,,,
13334.3865,14412.2014,,6836.28571,,7641.97059,,44848.9231,,14609.8231,,27967.9226,,10212.9362,,,,,
13334.5532,,13640.3453,,9562.15873,,10443.6471,,38913.8462,,14380.2721,,22799.6903,,11679.8298,,,,
13334.7199,14361.2086,,6836.63492,,7642.91176,,44823.1888,,14566.1224,,28048.9548,,10207.5177,,,,,
13334.8865,,13662.0144,,9591.93651,,10442.7647,,38921.5664,,14378.1769,,22812.7226,,11735.6596,,,,
13335.0532,14400.1151,,6845.14286,,7673.85294,,44788.9231,,14572.5986,,28011.2258,,10145.9291,,,,,
13335.2199,,13669.3813,,9601.55556,,10445.1765,,38821.4266,,14375.2653,,22799.4839,,11692.6809,,,,
13335.3866,14313.4101,,6834.53968,,7678.35294,,44792.1958,,14614.9388,,27979.2,,10197.5319,,,,,
13335.5532,,13676.259,,9596.7619,,10464.0882,,38874.4336,,14383.8912,,22794.7355,,11675.5461,,,,
13335.7199,14423.9137,,6851.49206,,7672,,44787.5804,,14586.1224,,27969.6516,,10176.2837,,,,,
13335.8866,,13706.705,,9611.42857,,10479.5882,,38875.8881,,14390.6939,,22778.3226,,11716.2837,,,,
13336.0533,14370.3309,,6833.1746,,7687.14706,,44763.972,,14571.483,,27996.2323,,10201.4752,,,,,
13336.22,,13652.9209,,9602.8254,,10472.7941,,38939.7203,,14375.1565,,22846.1161,,11735.3191,,,,
13336.3866,14392.777,,6816.12698,,7669.52941,,44755.4406,,14603.9728,,28062.2194,,10165.8723,,,,,
13336.5533,,13673.5827,,9599.52381,,10469.2941,,38975.0769,,14370.9932,,22811.871,,11702.3546,,,,
13336.7199,14414.3309,,6828.69841,,7669.14706,,44789.7063,,14624.898,,28043.7935,,10179.4326,,,,,
13336.8867,,13676.7482,,9605.26984,,10462.7353,,38877.0629,,14400.6259,,22796.8,,11717.1915,,,,
13337.0533,14422.0144,,6829.42857,,7660.29412,,44761.9021,,14573.7143,,28054.7097,,10218.9504,,,,,
13337.22,,13701.0072,,9622.69841,,10492.4118,,38949.8462,,14375.7007,,22844.8258,,11712.9645,,,,
13337.3866,14412.8633,,6887.80952,,7672.64706,,44836.1399,,14556.6803,,28074.3226,,10197.2766,,,,,
13337.5533,,13686.1007,,9568,,10528.2647,,38899.8042,,14359.8639,,22784.0258,,11708.2553,,,,
13337.72,14417.554,,6862.63492,,7675.32353,,44801.1748,,14594.0952,,28032.2065,,10207.6312,,,,,
13337.8867,,13686.5612,,9577.46032,,10525.7059,,38876.6434,,14418.9388,,22815.5355,,11717.3617,,,,
13338.0534,14407.1942,,6852.7619,,7647.91176,,44748.3916,,14574.7483,,28008.7484,,10196.4255,,,,,
13338.22,,13669.7842,,9589.80952,,10533.5882,,38883.3007,,14376.2449,,22861.5226,,11682.3262,,,,
13338.3868,14340.2878,,6816.38095,,7653.82353,,44789.1748,,14583.483,,27992.8516,,10159.6028,,,,,
13338.5534,,13629.0647,,9585.42857,,10487.3529,,38892.3916,,14376.2721,,22786.2968,,11765.5887,,,,
13338.7201,14347.1079,,6855.42857,,7655.35294,,44779.5245,,14587.2381,,28003.7935,,10185.5319,,,,,
13338.8867,,13703.1367,,9588.15873,,10509.8824,,38897.2587,,14385.3878,,22826.5032,,11725.305,,,,
13339.0534,14374.5899,,6884.38095,,7646.20588,,44814.3776,,14573.034,,28070.5032,,10191.773,,,,,
13339.2201,,13641.0647,,9557.65079,,10516,,38915.7762,,14385.415,,22796.4645,,11705.0213,,,,
13339.3868,14396.259,,6868.57143,,7669.05882,,44744.2517,,14609.3333,,28014.7097,,10190.695,,,,,
13339.5535,,13670.6475,,9588.38095,,10467.8824,,38870.2098,,14391.3197,,22796.4903,,11711.2624,,,,
13339.7201,14443.2806,,6877.2381,,7650.58824,,44745.1469,,14582.7211,,28041.4968,,10191.1773,,,,,
13339.8868,,13618.0144,,9586.38095,,10486.8235,,38939.8601,,14396.3265,,22794.3226,,11713.5887,,,,
13340.0535,14333.3237,,6844.06349,,7676.52941,,44778.014,,14528.517,,28029.1871,,10217.617,,,,,
13340.2202,,13679.3957,,9577.42857,,10483,,38914.965,,14356.1088,,22843.7419,,11680.3972,,,,
13340.3868,14364.0863,,6898.25397,,7631.82353,,44832.6154,,14570.8299,,28032.0774,,10186.2695,,,,,
13340.5535,,13668.777,,9596.09524,,10518.5,,38847.7203,,14368.1905,,22840.5935,,11705.7305,,,,
13340.7201,14339.3094,,6815.20635,,7639.88235,,44830.6294,,14541.0884,,28034.0645,,10219.4326,,,,,
13340.8869,,13644.9209,,9594.44444,,10525.4706,,38883.3287,,14359.0748,,22819.9226,,11722.8085,,,,
13341.0535,14367.1367,,6849.71429,,7637.20588,,44850.1538,,14543.8912,,27972.8774,,10165.3901,,,,,
13341.2202,,13657.0647,,9564.12698,,10515.6176,,38880.4476,,14350.585,,22845.6,,11704.7943,,,,
13341.3869,14364.0576,,6839.26984,,7659.79412,,44717.2867,,14579.4014,,28018.6323,,10200,,,,,
13341.5535,,13610.5036,,9588.03175,,10494.8824,,38951.8601,,14404.2177,,22851.2258,,11707.0071,,,,
13341.7203,14336.9209,,6841.26984,,7615.85294,,44828.9231,,14571.5646,,28025.9871,,10243.3475,,,,,
13341.8869,,13629.8993,,9611.96825,,10473.2941,,38924.4476,,14334.2857,,22789.7806,,11738.5248,,,,
13342.0536,14412.6619,,6865.20635,,7628.61765,,44784.5315,,14614.449,,28029.1097,,10196.7376,,,,,
13342.2202,,13636.9209,,9600.44444,,10480.5294,,38892.7273,,14366.9932,,22812.5677,,11734.5816,,,,
