---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
30.0017905,36002.4837,,26290.3185,,22311.194,,15583.2908,,26681.6552,,12166.1333,,25509.1544,,20092.3052,,25275.0065,,,,,
30.1685258,,47858.5621,,30868.7389,,27401.0149,,35498.4397,,28320.3586,,21493.4667,,36149.9329,,25006.7464,,27552.7059,,,,
30.3351855,36018.0915,,26301.0701,,22293.7313,,15551.8298,,26878.7586,,12175.76,,25509.5034,,20147.2,,25266.8758,,,,,
30.5018455,,48006.719,,30949.4777,,27367.4925,,35397.9007,,28291.0621,,21596.1867,,36920.0805,,24933.8062,,27710.5621,,,,
30.6685052,35962.3791,,26299.5669,,22279.8209,,15620.539,,26843.2,,12200.1067,,25498.8725,,20085.0144,,25310.3268,,,,,
30.8351652,,47950.0131,,30960.2038,,27399.1045,,35057.8156,,28295.8897,,21562.5067,,36121.906,,24996.3546,,27729.3595,,,,
31.0019005,35999.7124,,26284.8408,,22265.6716,,15578.383,,26831.9172,,12138.8533,,25496.4027,,20197.6742,,25298.4052,,,,,
31.1685602,,47882.7712,,30903.6688,,27348.3582,,34876.2553,,28284.0276,,21500.2133,,36434.2013,,25109.1134,,27566.0915,,,,
31.3352202,35987.0327,,26342.7771,,22208.9851,,15524.7943,,26836.7448,,12175.6267,,25429.4497,,20187.3155,,25270.0654,,,,,
31.50188,,47957.5425,,30846.1656,,27348.6567,,36388.227,,28281.3241,,21758.8267,,36236.3758,,24976.132,,27571.8954,,,,
31.6686152,35975.6601,,26359.5924,,22279.5821,,15558.9787,,26837.7655,,12165.9733,,25467.1946,,20087.6206,,25374.9804,,,,,
31.8352752,,48026.0654,,30838.7516,,27422.2687,,36275.1773,,28290.5931,,22141.1467,,35951.7047,,24905.0722,,27470.5621,,,,
32.001935,35937.0458,,26301.0955,,22362.9254,,15527.461,,26847.3655,,12189.3867,,25443.9732,,20143.967,,25307.2418,,,,,
32.1685947,,47940,,30986.2675,,27415.194,,36027.234,,28321.7103,,22067.12,,36702.0134,,25042.2103,,27542.4837,,,,
32.3352547,35919.8431,,26260.4841,,22290.2687,,15567.234,,26841.7379,,12159.5733,,25355.7047,,20202.8866,,25270.6144,,,,,
32.50199,,48015.4771,,30873.5796,,27380.0896,,35643.2908,,28336.1931,,21741.5467,,36657.047,,25051.9093,,27517.6209,,,,
32.6686498,35870.6928,,26278.9809,,22278.7761,,15569.9574,,26803.5034,,12152.6133,,25408.349,,20111.0433,,25273.0196,,,,,
32.8353098,,48137.8039,,30819.1338,,27295.3134,,35496.0284,,28401.9034,,21588.0533,,37300.9128,,25066.5897,,27419.0065,,,,
33.0019695,35847.1111,,26263.8471,,22265.0149,,15570.156,,26777.1862,,12142.1333,,25543.2752,,20112.5608,,25253.9869,,,,,
33.1687048,,47964.2353,,30969.4777,,27164.6269,,35372.0851,,28377.7655,,21588.1333,,36657.7987,,24932.7505,,27348.3922,,,,
33.3353647,35870.5359,,26255.1083,,22294.2388,,15543.0355,,26743.3103,,12171.52,,25476.6443,,20094.2515,,25360.0523,,,,,
33.5020245,,47974.5882,,30912.8153,,27166.9552,,34633.844,,28320.0552,,21720.8533,,36476.1879,,25179.7443,,27335.5033,,,,
33.6686842,35856.9412,,26343.1338,,22291.8209,,15552,,26946.7862,,12147.76,,25402.2013,,20106.3588,,25309.098,,,,,
33.8353442,,47951.0065,,30871.2102,,27093.0448,,34476.3688,,28448.1103,,21630.88,,37651.9732,,25221.7072,,27287.3464,,,,
34.0020795,35837.281,,26310.0127,,22242.0597,,15553.305,,26865.6276,,12186.8533,,25411.4899,,20138.7876,,25364.6536,,,,,
34.1687393,,47986.3268,,30870.4204,,27055.9403,,34471.3191,,28421.8759,,21498.6667,,37709.1275,,25176.2474,,27322.6667,,,,
34.3353993,35810.5359,,26243.1847,,22273.9403,,15566.6099,,26748.0828,,12192.0533,,25488.9128,,20125.9876,,25236.2353,,,,,
34.502059,,47901.9346,,30909.8599,,27101.5224,,34622.0993,,28478.5655,,21424.3467,,37127.5168,,25284.1897,,27772.1569,,,,
34.6687942,35789.0458,,26258.9809,,22294.2985,,15594.4681,,26769.4345,,12147.44,,25402.1477,,20126.8124,,25281.5686,,,,,
34.8354542,,47968.6536,,30916.3057,,27054.3582,,34377.5319,,28501.0759,,21385.8933,,36857.7718,,25204.8495,,27815.1111,,,,
35.002114,35745.5425,,26313.4013,,22336.7463,,15542.4965,,26864.6897,,12191.7333,,25407.5168,,20144.4289,,25256.3399,,,,,
35.1687737,,47921.0458,,30804.9427,,27148.1194,,34245.4184,,28425.2414,,21508.5067,,36576.3221,,25116.701,,27511.8954,,,,
35.3354337,35614.0392,,26281.8854,,22207.1642,,15600.6241,,26810.1793,,12180.4533,,25397.6107,,20230.367,,25311.817,,,,,
35.502169,,48099.4248,,30850.5478,,27166.9851,,33917.5603,,28370.4552,,21459.0933,,36114.0403,,25013.6412,,27300.2876,,,,
35.6688288,35738.2484,,26237.5032,,22288.8358,,15542.3262,,26838.8414,,12193.8933,,25379.8658,,20248.5443,,25233.6471,,,,,
35.8354888,,47967.2157,,30834.4204,,27175.6119,,33612.227,,28299.4207,,21501.04,,35943.4631,,25122.8701,,27345.6471,,,,
36.0021485,35823.3464,,26223.1847,,22246.5075,,15590.4397,,26839.0069,,12179.8667,,25444,,20183.5546,,25273.0458,,,,,
36.1688837,,47902.7712,,30877.0446,,27198.4776,,34001.7305,,28484.8552,,21438.56,,35617.047,,25009.8474,,27176.8366,,,,
36.3355437,35757.8301,,26246.7516,,22362.8358,,15677.6454,,26831.8897,,12141.4133,,25398.7114,,20282.1608,,25306.5359,,,,,
36.5022035,,47937.4641,,30886.4204,,27284.3582,,34052.1702,,28458.7034,,21564.7733,,35789.7718,,25039.1093,,27290.4052,,,,
36.6688635,35707.3464,,26311.1338,,22278.9851,,15692.6525,,26831.6138,,12116.2933,,25412.1611,,20143.4722,,25231.2418,,,,,
36.8355233,,47946.4052,,30839.7707,,27273.1045,,33995.3191,,28498.3448,,21459.84,,35688.4295,,25037.9876,,27401.5425,,,,
37.0022585,35768.183,,26281.0955,,22292.597,,15594.4681,,26780.5517,,12164.08,,25446.8993,,20226.0124,,25324,,,,,
37.1689185,,47913.7516,,30850.4459,,27219.4925,,33753.3901,,28467.2,,21385.8133,,36052.5369,,25030.6639,,27444.3137,,,,
37.3355782,36000.2614,,26246.879,,22385.0149,,15596.1418,,26853.0759,,12157.4667,,25533.5302,,20159.1093,,25283.8954,,,,,
37.502238,,47930.0131,,30839.4904,,27288.209,,33760.3972,,28492.4138,,21953.84,,35949.0738,,25037.4928,,27328.6275,,,,
37.668898,36065.1765,,26318.293,,22420.6567,,15659.234,,26835.2,,12192.7733,,25472.7517,,20159.8351,,25291.817,,,,,
37.8356333,,47879.9216,,30843.8217,,27438.0597,,33808.3688,,28434.2897,,21943.76,,36069.2081,,25048.8082,,27303.3725,,,,
38.002293,35975.7386,,26307.5669,,22265.5821,,15635.3759,,26797.5724,,12106.0533,,25476.2953,,20193.5505,,25248.8889,,,,,
38.168953,,47871.4771,,30956.6879,,27595.6119,,33629.078,,28462.8414,,21878.7733,,37026.4698,,24996.8495,,27368.6013,,,,
38.3356128,36096.6013,,26297.6051,,22285.0448,,15709.6738,,26778.4828,,12164.7467,,25459.2752,,20169.8969,,25252.5229,,,,,
38.502348,,47861.281,,30940.4841,,27616.9254,,33626.8936,,28475.9448,,21679.7333,,37063.4362,,24966.6969,,27595.5033,,,,
38.669008,35878.3529,,26288.4076,,22251.6716,,15687.8014,,26829.7379,,12199.92,,25580.1342,,20199.7196,,25339.7908,,,,,
38.8356677,,47686.8235,,30892.8662,,27515.403,,33306.0709,,28483.3655,,21573.6,,36979.6242,,24935.3237,,27987.1895,,,,
39.0023275,35886.9542,,26309.3248,,22208.6567,,15563.3191,,26843.1448,,12185.4933,,25471.3557,,20263.1588,,25297.3595,,,,,
39.1689875,,47705.1765,,30872.1274,,27391.8209,,33526.1844,,28425.2414,,21539.3067,,36605.6644,,24945.4515,,27949.4379,,,,
39.3357228,35879.817,,26268.3567,,22240.806,,15649.3901,,26764.0828,,12230.1867,,25444.698,,20240.033,,25255.1111,,,,,
39.5023825,,47859.5556,,30914.0382,,27562.806,,33665.5319,,28417.7379,,21524.56,,36788.4027,,24902.2021,,27732.4967,,,,
39.6690425,35965.4902,,26254.6752,,22236.6567,,15620.4823,,26840.331,,12200.0533,,25433.1275,,20180.1237,,25203.3987,,,,,
39.8357022,,47908.8105,,30852.4841,,27613.7313,,33410.5532,,28486.4,,21416.72,,37074.5235,,24893.0639,,27571.4248,,,,
40.0024375,35788.6797,,26183.3121,,22216.6866,,15653.0496,,26758.7586,,12191.92,,25412.3221,,20213.9711,,25229.0458,,,,,
40.1690975,,47631.8431,,30846.8535,,27582.2985,,33053.2199,,28441.3517,,21644.48,,37034.255,,24804.1237,,27616.5229,,,,
40.3357573,35849.1503,,26150.2675,,22313.9701,,15651.4894,,26776.6621,,12164.9333,,25504.4027,,20272.5938,,25250.3791,,,,,
40.502417,,47692.4444,,30844.5096,,27574.2985,,33104.0567,,28430.6759,,21780.2667,,36877.4765,,24805.1134,,27415.1373,,,,
40.669077,35964.0523,,26142.3185,,22191.9403,,15608.4255,,26707.1448,,12247.68,,25534.8725,,20152.9732,,25190.9542,,,,,
40.8358122,,47847.1111,,30851.5159,,28049.8806,,33077.844,,28416.6621,,21956.7733,,37179.3826,,24840.3134,,27538.8497,,,,
41.002472,35935.1895,,26131.7962,,22299.3134,,15596.766,,26890.6207,,12248.4267,,25467.8658,,20182.5649,,25293.0458,,,,,
41.169132,,47736.1569,,30859.5669,,27997.9403,,33069.5603,,28527.5586,,21971.3867,,37065.396,,24807.7856,,27562.5621,,,,
41.3357917,35920.9412,,26138.4204,,22283.7612,,15504.9929,,26807.6966,,12185.8667,,25473.7987,,20196.0907,,25207.5556,,,,,
41.502527,,47829.2549,,30945.3503,,27767.4627,,33478.383,,28530.5103,,21747.4933,,36923.7315,,24818.1113,,27629.2288,,,,
41.669187,35890.5359,,26135.1592,,22245.0149,,15586.1277,,26781.9586,,12169.36,,25432.8054,,20008.6433,,25251.7386,,,,,
41.8358468,,47863.0588,,30933.3758,,27638.4776,,33297.1348,,28467.9448,,21663.36,,36910.8456,,24919.1918,,27559.2941,,,,
42.0025065,35836.2353,,26100.7643,,22294.7164,,15612.3688,,26752.1379,,12207.3067,,25426.4698,,20024.8412,,25276.8627,,,,,
42.1691665,,47911.9477,,30936.1274,,27681.6418,,32860.4539,,28465.1862,,21516.2933,,36844.4027,,24889.1381,,27353.6209,,,,
42.3359017,35740.2876,,26164.3057,,22292,,15625.617,,26763.3103,,12179.3067,,25498.1477,,20098.1443,,25276.7582,,,,,
42.5025615,,47929.1242,,30958.879,,27786.9552,,32710.5816,,28448.8552,,22310.0533,,36842.4161,,25040.7918,,27323.268,,,,
42.6692215,35771.268,,26183.8217,,22309.403,,15587.9149,,26738.4276,,12201.5733,,25657.4497,,20135.3237,,25245.6732,,,,,
42.8358812,,47900.732,,30966.9045,,27660.3582,,33041.078,,28425.931,,22099.7333,,36648.9664,,25049.1052,,27388.7843,,,,
43.0026165,35933.6209,,26214.1911,,22242.2388,,15594.5532,,26671.6138,,12126.8533,,25538.094,,20143.6701,,25274.5882,,,,,
43.1692765,,48110.0392,,30983.3121,,27653.0149,,33270.0142,,28332.5793,,22005.68,,37129.396,,24889.9299,,27336.4706,,,,
43.3359363,35800.2876,,26220.1019,,22236.597,,15588.539,,26859.3103,,12155.44,,25496.5369,,20218.2928,,25242.6144,,,,,
43.5025963,,47973.3595,,30942.1146,,27681.0448,,33124.2837,,28569.6,,21914.3467,,37074.8725,,24895.2082,,27349.4379,,,,
43.6693315,35800.4183,,26091.6178,,22320.8955,,15550.0993,,26789.8759,,12183.6267,,25477.4228,,20228.0907,,25238.0131,,,,,
43.8359912,,48038.3268,,30881.2484,,27571.7612,,33083.9716,,28404.6897,,21822.7733,,37441.2886,,24812.5691,,27267.5556,,,,
44.0026512,35685.3595,,26190.0637,,22258.8955,,15635.2908,,26748,,12157.0133,,25433.9597,,20241.3196,,25215.3725,,,,,
44.169311,,47911.6863,,30951.8726,,27490.3582,,32650.5532,,28372.2483,,21778.5333,,37385.3691,,24816.1649,,27261.1765,,,,
44.3359708,35901.5686,,26094.1656,,22243.5522,,15510.8936,,26795.3103,,12142.96,,25456.9933,,20221.4928,,25219.634,,,,,
44.5027063,,47915.6601,,30963.7962,,27448.4478,,32656.0284,,28392.1379,,21789.68,,36951.7315,,24950.2021,,27035.4771,,,,
44.669366,35971.7908,,26181.0955,,22237.4328,,15564.7092,,26742.4276,,12149.44,,25408.7517,,20212.9485,,25239.5556,,,,,
44.8360257,,48049.6993,,30881.9873,,27522.6567,,32841.3901,,28408.7172,,21788.56,,36636.0805,,24947.8268,,27115.7124,,,,
45.0026857,35860.2353,,26183.2102,,22192.1493,,15680.539,,26774.7034,,12175.84,,25519.3826,,20216.1814,,25172.1046,,,,,
45.169421,,47924.183,,30925.3758,,27681.2239,,32746.5532,,28482.4552,,21980.32,,36639.1409,,24991.6371,,27131.6601,,,,
45.3360808,35826.4052,,26292.6624,,22248.2985,,15661.9007,,26806.731,,12139.1467,,25546.255,,20175.8351,,25221.8039,,,,,
45.5027408,,47976.4183,,30994.7771,,27717.1642,,32530.8085,,28482.6759,,22353.8667,,36862.1208,,24940.1072,,26955.3464,,,,
45.6694005,35731.7908,,26272.6624,,22307.8209,,15649.2199,,26733.9034,,12169.0667,,25485.3154,,20239.7361,,25262.9542,,,,,
45.8360603,,47789.5948,,30953.9108,,27675.2239,,32548.1702,,28381.8483,,22260.8267,,36677.7718,,24910.0866,,26830.0392,,,,
46.0027957,35882.9281,,26206.9299,,22258.0896,,15571.0355,,26820.6069,,12135.3333,,25475.0872,,20159.3072,,25152.2876,,,,,
46.1694555,,47997.3595,,30949.5287,,27776.2687,,32332.0284,,28433.1034,,22039.0933,,36793.1544,,24828.0412,,26979.5556,,,,
46.3361152,35805.6209,,26164.8153,,22330.3582,,15637.7021,,26756.0828,,12155.04,,25492.6174,,20064.5278,,25187.451,,,,,
46.5027752,,48312.6013,,30973.8344,,27692.9552,,32083.6028,,28468,,21947.9467,,36731.1946,,24934.7959,,27034.5359,,,,
46.6695105,35789.2288,,26273.9873,,22242.8358,,15582.0426,,26732.1379,,12148.6667,,25470.1477,,20123.8433,,25251.1634,,,,,
46.8361703,,48236,,30857.5032,,27696.597,,32452.8511,,28395.6138,,21771.3333,,36548.2685,,24932.8495,,27003.0065,,,,
47.0028303,35817.7255,,26236.1274,,22275.2239,,15618.7801,,26800.3586,,12136.2667,,25517.4228,,20138.1608,,25238.2745,,,,,
47.16949,,48233.8562,,30924.2803,,27606.8358,,32411.5177,,28364.4966,,21816.56,,36470.7919,,24895.0103,,27397.9346,,,,
47.3361497,35852.8105,,26270.9045,,22311.1045,,15607.7447,,26844.6897,,12184.2133,,25528.6443,,20178.2103,,25198.902,,,,,
47.5028852,,48130.5098,,30927.3376,,27458.8358,,32201.2482,,28376.0552,,21884.6667,,37320.8591,,24879.0763,,27324.3922,,,,
47.669545,35858.3529,,26355.2357,,22282.6866,,15622.9787,,26784.9103,,12191.6,,25457.047,,20234.6227,,25164.8889,,,,,
47.8362048,,48255.5294,,30904.6624,,27484.0299,,31883.0638,,28496,,21914.16,,38027.5705,,24891.7113,,27300.6797,,,,
48.0028648,35758.719,,26318.0382,,22275.8507,,15620.539,,26782.3724,,12132.8,,25499.4094,,20366.2845,,25273.8824,,,,,
48.1696,,48273.1242,,30839.1083,,27428.8657,,31767.0071,,28440.9655,,21732.64,,38632.7248,,24757.6742,,27772.183,,,,
48.3362598,35814.7451,,26327.0318,,22248.7463,,15638.4681,,26817.2966,,12159.8133,,25418.2282,,20254.7464,,25190.5882,,,,,
48.5029197,,48276.0784,,30919.4904,,27352.9552,,31691.7447,,28539.7517,,21667.4933,,38297.8523,,24845.6247,,27640.7059,,,,
48.6695795,35789.2288,,26314.4204,,22279.403,,15627.9433,,26740.0552,,12155.4133,,25361.6913,,20090.1608,,25203.9477,,,,,
48.8362395,,48227.8431,,30850.0382,,27345.194,,31715.0355,,28543.9448,,21667.2533,,38620.698,,24718.5485,,27414.3007,,,,
49.0029747,35792.3399,,26386.3439,,22180.7164,,15572.0284,,26681.8759,,12117.0933,,25493.6913,,20206.5155,,25187.6601,,,,,
49.1696345,,48106.0915,,30828.4076,,27305.4925,,31558.8369,,28452.4138,,21775.4667,,38808.7785,,24856.6103,,27400.4706,,,,
49.3362945,35783.7386,,26261.2229,,22228.3881,,15609.9007,,26685.2414,,12155.4667,,25451.0067,,20188.1732,,25144.8889,,,,,
49.5029543,,48005.7255,,30918.8025,,27506.5672,,31583.6596,,28440.3586,,21904.2133,,38612.8054,,24756.9485,,27278.8497,,,,
49.6696895,35770.4837,,26264.0255,,22340.5373,,15626.0993,,26768.9103,,12168.72,,25478.0403,,20267.6784,,25123.5294,,,,,
49.8363495,,48103.3987,,30869.3758,,27615.5821,,31631.8865,,28497.2414,,22335.5467,,39150.1208,,24865.6165,,27685.4902,,,,
50.0030092,35711.9477,,26217.121,,22230.9254,,15673.305,,26748.1655,,12227.52,,25386.0134,,20321.0887,,25230.7712,,,,,
50.169669,,48218.719,,30886.6497,,27492.3881,,32524.3404,,28391.5034,,23335.36,,38969.8255,,24903.2577,,27801.1242,,,,
50.336329,35758.7451,,26225.0446,,22285.3731,,15562.2411,,26686.7586,,12153.5467,,25379.1409,,20194.0784,,25233.6471,,,,,
50.5030643,,48182.2222,,30880.4586,,27464.8955,,32255.7163,,28337.6,,23064.0533,,39128.3758,,24867.7938,,27467.8693,,,,
50.669724,35765.2549,,26167.8726,,22261.3433,,15623.4043,,26744.0828,,12178.9867,,25456.0537,,20090.1608,,25077.3856,,,,,
50.836384,,48186.9281,,30931.5159,,27586.3582,,32149.5603,,28394.0966,,23181.5733,,38791.9463,,24880.6598,,27212.8889,,,,
51.0030438,35709.9869,,26260.535,,22316.3582,,15626.0993,,26694.6759,,12156.7733,,25466.1477,,20113.9464,,25209.5163,,,,,
51.169779,,48147.5033,,30869.0191,,27522.3881,,32091.4326,,28331.3931,,23056.96,,38606.7651,,24850.4412,,27239.5294,,,,
51.336439,35818.4052,,26260.3822,,22324.5373,,15631.2624,,26770.3724,,12169.4133,,25439.5973,,20175.3072,,25211.3987,,,,,
51.5030987,,48063.6601,,30872.5605,,27368.1493,,31982.9787,,28276.4966,,22857.6267,,38144.5369,,24913.2206,,27153.5163,,,,
51.6697585,35801.8039,,26286.7516,,22334.4478,,15597.9291,,26789.6828,,12186.6667,,25521.6913,,20121.3031,,25125.1242,,,,,
51.8364185,,47994.1699,,30916.1274,,27417.3134,,31701.844,,28284.5517,,22607.4667,,37881.557,,25033.4021,,27167.5817,,,,
52.0031538,35793.2288,,26200.0255,,22285.8209,,15638.2695,,26807.2552,,12171.36,,25400.0537,,20197.6742,,25095.5556,,,,,
52.1698135,,48166.0654,,30837.5032,,27358.4478,,31529.1064,,28341.1034,,22396.24,,37696.5101,,24920.8412,,27200.3922,,,,
52.3364735,35785.6732,,26304.8153,,22250.597,,15590.8936,,26815.3655,,12218.4267,,25443.1141,,20102.0371,,25086.3268,,,,,
52.5031332,,48291.9739,,30901.0446,,27338.9254,,31627.0922,,28260.7172,,22247.8667,,37466.3356,,24953.2041,,27246.2484,,,,
52.6698685,35848.1307,,26332.7643,,22248.4478,,15550.2979,,26832.7172,,12234.08,,25388.0805,,20101.5423,,25226.6928,,,,,
52.8365285,,48379.7647,,30868.8153,,27300.8955,,31422.2979,,28253.9034,,22156.6933,,37196.2685,,25034.1278,,27345.3072,,,,
53.0031883,35815.3203,,26181.8599,,22279.1045,,15620.1986,,26800,,12184.56,,25374.3087,,20162.1113,,25131.3464,,,,,
53.169848,,48108.6797,,30710.9299,,27203.2537,,31687.2908,,28309.7379,,21903.9467,,36907.651,,25138.9691,,27024.6536,,,,
53.336508,35728.6013,,26084.7898,,22234.8955,,15684.1702,,26734.1241,,12184.8533,,25374.6577,,20150.8619,,25217.5425,,,,,
53.5032432,,48142.902,,30874.5478,,27231.8209,,32061.617,,28359.4483,,21888.9067,,36881.2886,,25140.6186,,27057.0196,,,,
53.669903,35708.0261,,26201.6051,,22304.5373,,15703.2624,,26816.3862,,12159.28,,25386.8993,,20082.5072,,25145.281,,,,,
53.836563,,48048.7059,,30916.1274,,27242.7761,,31932.5957,,28309.2138,,21851.8667,,36653.2886,,25161.8309,,27084.8366,,,,
54.0032227,35749.9085,,26188.4331,,22252.0896,,15667.8582,,26796,,12206.0267,,25382.6577,,20093.7237,,25100.8105,,,,,
54.169958,,48169.6209,,30846.2166,,27242.7761,,32000.3972,,28277.131,,22243.28,,36704.3758,,25216.6268,,27079.3464,,,,
54.336618,35818.1438,,26258.293,,22375.9104,,15717.7021,,26850.5379,,12167.3867,,25464.1074,,20069.0474,,25162.5359,,,,,
54.5032778,,48155.451,,30879.5414,,27408.7761,,31975.6879,,28349.0759,,22178.7733,,36847.2752,,25208.9732,,27121.1765,,,,
54.6699375,35771.4248,,26234.879,,22317.1045,,15713.7021,,26806.7862,,12207.2,,25473.0201,,20115.5299,,25178.5359,,,,,
54.8365975,,48160.2876,,30895.5414,,27383.4328,,31708.2553,,28238.8414,,22420.9067,,36274.1208,,25100.767,,26976.8105,,,,
55.0033327,35769.9608,,26147.0828,,22326.9851,,15672.1418,,26738.6207,,12149.4667,,25412.2685,,20089.732,,25179.4248,,,,,
55.1699925,,48110.8235,,30837.4013,,27315.3731,,31707.6879,,28222.0138,,22376.4267,,35762.6577,,25154.2763,,27017.0458,,,,
55.3366525,35691.0588,,26111.8217,,22286.7164,,15680.9929,,26750.0966,,12172.0533,,25392.2685,,20028.668,,25175.1111,,,,,
55.5033123,,48197.8562,,30861.5796,,27295.2836,,31521.9858,,28285.131,,22369.3067,,35200.7248,,25365.5423,,27077.0719,,,,
55.6700475,35802.5621,,26209.6051,,22246.0299,,15664.3121,,26678.2345,,12154.2133,,25359.2483,,20030.4825,,25095.085,,,,,
55.8367075,,48098.5621,,30845.6051,,27262.7164,,31986.0142,,28247.2,,22533.76,,35728.4295,,25352.5113,,26952.8105,,,,
56.0033672,35721.0719,,26169.4522,,22253.1642,,15657.4468,,26789.4897,,12184.72,,25448.1074,,20124.8,,25155.3203,,,,,
56.1700272,,47968.2353,,30836.4841,,27302.806,,31858.6099,,28274.5931,,22301.36,,36229.8523,,25267.8928,,27081.1503,,,,
56.336687,35826.4575,,26299.0828,,22374.5672,,15657.5603,,26797.6828,,12181.7867,,25451.4094,,20078.8124,,25236.3922,,,,,
56.5034222,,47971.7647,,30851.5924,,27320,,31774.3262,,28361.931,,22193.9467,,36003.7315,,25255.3897,,27068.3399,,,,
56.6700823,35917.9346,,26262.3439,,22258.6567,,15685.7872,,26743.3931,,12165.2533,,25411.8121,,20155.0186,,25207.7647,,,,,
56.836742,,47906.7451,,30893.121,,27450.806,,31685.0496,,28251.0345,,22059.7867,,36633.8255,,25162.2598,,27220.549,,,,
57.0034018,35838.1699,,26225.5287,,22319.2537,,15712.766,,26733.3241,,12179.5733,,25448.5369,,20107.0515,,25176.3922,,,,,
57.1701373,,48031.7124,,30951.8981,,27329.7015,,31426.2695,,28288.6897,,22168,,36354.443,,25110.2351,,27181.1765,,,,
57.336797,35895.6863,,26237.8599,,22314.597,,15594.383,,26775.8897,,12227.2267,,25445.9329,,20067.6619,,25190.6928,,,,,
57.5034567,,47979.5556,,30929.4777,,27320.7761,,31471.5177,,28343.8897,,22140.6667,,36142.7919,,25076.1897,,27113.8562,,,,
57.6701167,35838.1699,,26202.5223,,22272.209,,15695.0922,,26748.8,,12165.8133,,25424.0537,,20033.9794,,25168.183,,,,,
57.8367765,,48033.7255,,30863.0828,,27248.9851,,31406.7234,,28373.6,,22005.0667,,35899.2483,,25004.9979,,26992.0261,,,,
58.0035118,35793.4902,,26198.7771,,22342.7164,,15691.9149,,26732.331,,12153.0133,,25438.3893,,20088.6433,,25103.634,,,,,
58.1701718,,47893.5686,,30854.9809,,27337.7612,,31432.8511,,28298.4552,,21996.64,,35836.5906,,25111.3237,,27103.634,,,,
58.3368315,35702.1699,,26250.1146,,22339.6418,,15664.1418,,26737.1034,,12215.2267,,25442.0403,,20090.3258,,25192.5229,,,,,
58.5034913,,47914.3007,,30792.1274,,27322.2985,,31413.1631,,28343.7241,,21710.2133,,35740.2148,,25192.1155,,27160.4183,,,,
58.6702267,35766.5882,,26267.2357,,22268.4478,,15607.8298,,26727.6966,,12172.72,,25467.9463,,19980.4701,,25173.3595,,,,,
58.8368865,,47773.6471,,30803.0828,,27264.9851,,31253.3617,,28360.3586,,21831.4933,,35917.7718,,25006.4495,,27130.1961,,,,
59.0035462,35826.5621,,26234.1401,,22247.8507,,15672.8794,,26792.3034,,12130.8267,,25516.5906,,20076.0412,,25255.2418,,,,,
59.1702062,,47886.4314,,30901.4777,,27224.209,,31279.2057,,28459.0621,,21824.4533,,35953.4228,,24997.7072,,27099.268,,,,
59.336866,35854.0654,,26290.4204,,22228.597,,15718.6667,,26766.7034,,12220.9333,,25448.4027,,20094.7134,,25216.6275,,,,,
59.5036013,,47871.268,,30910.4204,,27127.1045,,31239.8298,,28457.6828,,21615.3867,,35552.7785,,24925.2948,,27111.6601,,,,
59.6702613,35740.8889,,26302.3694,,22316.6567,,15687.2624,,26738.0414,,12217.0133,,25343.6779,,20232.0165,,25259.6863,,,,,
59.836921,,47633.9346,,30814.4459,,27119.5522,,32334.0993,,28372.9655,,21646,,35969.6913,,24901.8392,,27046.2484,,,,
60.0035807,35858.6405,,26301.0446,,22350,,15653.3617,,26772.8552,,12168.08,,25398.1477,,20169.9629,,25120.366,,,,,
60.1703162,,47758.5882,,31003.8217,,27180.7164,,32328.9362,,28432.1103,,21525.7333,,35745.745,,24925.8227,,27238.6144,,,,
60.336976,35753.5425,,26289.6306,,22295.4925,,15628.6809,,26830.7586,,12170.0533,,25421.396,,20139.7443,,25112.0523,,,,,
60.5036358,,47776.549,,31080.3312,,27016.4478,,32161.9858,,28430.6207,,21419.0133,,35779.8926,,24879.934,,27217.5425,,,,
60.6702958,35745.0719,,26270.4713,,22310.1493,,15651.8298,,26770.0966,,12180.5333,,25394.3087,,20117.8062,,25134.1699,,,,,
60.8369555,,47784,,31014.4968,,27128.4776,,31948.227,,28288.5241,,21503.0133,,35892.8591,,24925.5258,,27212.7843,,,,
61.0036907,35718.4052,,26277.1465,,22299.2239,,15708.227,,26764.5241,,12180.4267,,25446.094,,20170.2928,,25162.719,,,,,
