---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,F1 Event,F2 Event,F3 Event,F4 Event
Timestamp,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,,,,
4251.22358,13336.0976,,15656.1587,,13271.5593,,17834.4,,14523.7,,,,,
4251.39022,,17196.3252,,21578.3492,,16934.8475,,22057.4261,,20136.2,,,,
4251.55692,13297.1382,,15630.9524,,13271.4915,,17797.113,,14529.1333,,,,,
4251.72356,,17191.5122,,21571.0159,,16913.7288,,22072.1739,,20101,,,,
4251.89026,13315.4146,,15669.3651,,13276.5424,,17832.4174,,14507.3,,,,,
4252.0569,,17163.0244,,21551.4286,,16966.2034,,22102.3652,,20131.2667,,,,
4252.22361,13321.1707,,15635.0794,,13267.9661,,17838.1217,,14574.1333,,,,,
4252.39031,,17136.0325,,21543.0159,,16903.6949,,22079.5826,,20113.9333,,,,
4252.55695,13284.4228,,15631.2063,,13242.4746,,17817.8435,,14528.4,,,,,
4252.72365,,17120.7805,,21567.8413,,16909.9322,,22096.4522,,20137.0667,,,,
4252.89029,13327.5122,,15653.7143,,13277.6949,,17820.7304,,14504.2333,,,,,
4253.05699,,17134.2439,,21528.1587,,16909.4237,,22073.0783,,20133.4333,,,,
4253.22363,13306.8293,,15663.9048,,13291.6271,,17802.8522,,14533.0667,,,,,
4253.39034,,17142.2114,,21549.1111,,16940.8136,,22088.9739,,20116.4,,,,
4253.55704,13314.0163,,15650.1587,,13268.339,,17819.687,,14563.6,,,,,
4253.72368,,17121.2683,,21566.0317,,16916.8136,,22073.0783,,20125.6667,,,,
4253.89038,13335.2195,,15638.8571,,13256.2034,,17797.6696,,14564.9667,,,,,
4254.05702,,17159.3496,,21543.4286,,16945.5593,,22087.7565,,20140.7667,,,,
4254.22372,13329.7561,,15665.5238,,13254.7797,,17821.9826,,14544.0333,,,,,
4254.39036,,17164.4878,,21524.9841,,16932.7458,,22115.513,,20123.0333,,,,
4254.55707,13324.4878,,15649.9683,,13267.6271,,17823.9652,,14548.0667,,,,,
4254.72377,,17090.9593,,21591.9048,,16922.4068,,22113.8435,,20116.5,,,,
4254.89041,13331.122,,15653.8095,,13257.8983,,17811.2348,,14544.8,,,,,
4255.05711,,17149.0732,,21560.5714,,16954.6102,,22068.0348,,20133.2667,,,,
4255.22375,13320.6179,,15649.5873,,13286.7119,,17822.0174,,14541.4,,,,,
4255.39046,,17164.813,,21544.3492,,16940.5763,,22009.1826,,20135.9667,,,,
4255.55709,13310.0813,,15651.3016,,13288.2034,,17761.0435,,14561.7667,,,,,
4255.7238,,17206.1789,,21580.9841,,16899.6271,,22028.9739,,20150.8667,,,,
4255.89044,13309.9187,,15667.8095,,13266.5085,,17786.2609,,14552.4,,,,,
4256.05714,,17177.2358,,21574.6032,,16909.4237,,22036.7304,,20151.2667,,,,
4256.22384,13322.6341,,15647.4921,,13267.0169,,17775.2696,,14515.4333,,,,,
4256.39048,,17177.9187,,21566.0317,,16934,,22075.8609,,20134.6333,,,,
4256.55719,13314.8618,,15625.3651,,13294.8136,,17826.8522,,14500.5667,,,,,
4256.72383,,17179.8049,,21549.2698,,16917.1864,,22079.0957,,20132.3,,,,
4256.89053,13293.5285,,15670.3175,,13289.4237,,17849.8435,,14534.3667,,,,,
4257.05717,,17172.4553,,21529.9365,,16946.339,,22021.2522,,20158.3333,,,,
4257.22387,13297.5285,,15652.8571,,13293.1864,,17833.8783,,14509.5,,,,,
4257.39058,,17132.3577,,21505.9048,,16930.678,,21967.3043,,20139.1667,,,,
4257.55721,13280.7154,,15636.8571,,13248.5763,,17825.3913,,14539.2333,,,,,
4257.72392,,17134.0163,,21579.4921,,16919.2881,,22025.1826,,20148.5,,,,
4257.89056,13287.5772,,15634.5079,,13239.0169,,17839.2696,,14512.7667,,,,,
4258.05726,,17133.5935,,21554.7302,,16943.8644,,22001.4957,,20111.7333,,,,
4258.2239,13300.1626,,15635.5238,,13246.678,,17803.8609,,14536.0667,,,,,
4258.3906,,17154.9593,,21557.1111,,16946.9492,,22050.9217,,20164.2667,,,,
4258.55731,13335.0244,,15665.4921,,13292.8814,,17795.0957,,14516.8333,,,,,
4258.72395,,17124.5854,,21559.0159,,16930.1017,,22087.2696,,20144.0667,,,,
4258.89065,13301.0081,,15656.1587,,13271.3898,,17815.6174,,14505.7667,,,,,
4259.05729,,17134.6341,,21532.4762,,16907.6271,,22008,,20125.3667,,,,
4259.22399,13307.6423,,15639.2381,,13274.2712,,17825.6,,14563.2667,,,,,
4259.39063,,17167.122,,21594.9206,,16964,,22069.8783,,20142.2667,,,,
4259.55733,13325.6585,,15686.0635,,13273.0169,,17867.3391,,14555.7333,,,,,
4259.72404,,17171.122,,21564.7619,,16935.4915,,22027.3391,,20135.1333,,,,
4259.89068,13310.5366,,15674.3175,,13262.0678,,17798.887,,14503.8333,,,,,
4260.05738,,17170.3415,,21590.6032,,16942.4407,,22076.2435,,20136.9667,,,,
4260.22402,13292.6829,,15685.7143,,13262.2034,,17812.7652,,14512.7667,,,,,
4260.39072,,17146.0813,,21578.6667,,16936.8814,,22009.4609,,20136.2333,,,,
4260.55736,13302.6016,,15687.4603,,13260.9492,,17856.5913,,14542.3,,,,,
4260.72406,,17157.3984,,21597.1746,,16910.1356,,22033.1478,,20144.9,,,,
4260.89077,13312.3577,,15684.1587,,13293.7288,,17833.9826,,14543.2333,,,,,
4261.05741,,17163.8374,,21560.7619,,16925.2542,,22041.3565,,20129,,,,
4261.22411,13310.8618,,15640.1587,,13275.1864,,17838.4348,,14565.4667,,,,,
4261.39075,,17167.0894,,21605.5556,,16988.5763,,22040.4174,,20131.2667,,,,
4261.55745,13322.2114,,15650.8571,,13266.3729,,17839.8609,,14535.1667,,,,,
4261.72409,,17162.0163,,21554.381,,16935.0508,,21998.087,,20108.9667,,,,
4261.8908,13331.6423,,15652.5079,,13280,,17806.1217,,14527.8667,,,,,
4262.05743,,17155.5447,,21549.9683,,16932.2373,,22028.6261,,20153.7,,,,
4262.22414,13347.7398,,15686.3175,,13278.4068,,17813.8087,,14505.7333,,,,,
4262.39084,,17196.6179,,21594.6984,,16926.5085,,22028.3478,,20113.4,,,,
4262.55748,13336.4553,,15668.381,,13267.0508,,17830.9565,,14501.3,,,,,
4262.72418,,17213.9512,,21611.3651,,16933.8983,,22002.9913,,20117.7667,,,,
4262.89082,13351.5122,,15643.0159,,13268.5763,,17811.4435,,14532.5,,,,,
4263.05753,,17220.2602,,21594.0635,,16907.0169,,21985.0435,,20135.3667,,,,
4263.22417,13364.748,,15654.5079,,13249.1525,,17797.0435,,14528.9333,,,,,
4263.39087,,17178.5366,,21616.6667,,16937.8305,,21957.8435,,20140.4333,,,,
4263.55757,13316.0325,,15653.8413,,13238.1356,,17826.0522,,14515.2,,,,,
4263.72421,,17171.2195,,21576.6984,,16935.3559,,21950.087,,20172.5333,,,,
4263.89092,13350.1463,,15696.5079,,13262,,17839.2696,,14517.4333,,,,,
4264.05755,,17169.3659,,21564.7937,,16935.2542,,21974.6783,,20151.0333,,,,
4264.22426,13290.0488,,15646.9524,,13254.9153,,17812.7304,,14497.0667,,,,,
4264.3909,,17164.4553,,21576.9841,,16951.5932,,21991.687,,20187.7,,,,
4264.5576,13323.9675,,15672.5714,,13237.7627,,17826.5739,,14560.2333,,,,,
4264.7243,,17162.9919,,21537.1429,,16923.0508,,21949.3217,,20154.0667,,,,
4264.89094,13311.8049,,15660.8254,,13253.8983,,17837.4957,,14533.1667,,,,,
4265.05765,,17169.1057,,21568.0317,,16919.5932,,21983.2,,20116.2667,,,,
4265.22429,13329.561,,15664.7302,,13270.1695,,17796.2087,,14537.9667,,,,,
4265.39099,,17162.0813,,21539.8413,,16948.2373,,21982.087,,20137.6667,,,,
4265.55763,13313.4959,,15631.2063,,13264.5424,,17830.1913,,14533.5,,,,,
4265.72433,,17185.3008,,21616.3175,,16932.2712,,21986.1565,,20167.4,,,,
4265.89097,13295.7073,,15669.5238,,13266.9492,,17800.8348,,14511.9333,,,,,
4266.05767,,17161.5285,,21570.7619,,16948.4407,,22074.4696,,20134.6667,,,,
4266.22438,13285.5935,,15646.2222,,13272.2034,,17823.4087,,14559.1,,,,,
4266.39102,,17122.3415,,21571.619,,16935.3559,,22021.4957,,20166.7667,,,,
4266.55772,13295.0894,,15648.0952,,13252.1695,,17812.8,,14526.2,,,,,
4266.72436,,17165.3008,,21546.5714,,16937.7966,,21987.4435,,20116.5,,,,
4266.89106,13293.1382,,15631.619,,13252.2373,,17830.6087,,14536.5,,,,,
4267.0577,,17174.9593,,21560.6667,,16917.9661,,22011.5826,,20156.8333,,,,
4267.2244,13312.5854,,15631.2063,,13273.1525,,17805.1478,,14549.3667,,,,,
4267.39111,,17185.1057,,21560.9841,,16940.7119,,22059.0261,,20151.6,,,,
4267.55775,13289.2683,,15623.4921,,13263.6271,,17794.7826,,14509.9333,,,,,
4267.72445,,17178.374,,21560.3175,,16930.8814,,22000.487,,20148.6,,,,
4267.89109,13304.6179,,15649.3333,,13256.2712,,17836.7304,,14538.6,,,,,
4268.05779,,17134.6667,,21536,,16951.6271,,22007.0957,,20175.2667,,,,
4268.22443,13318.9593,,15647.5238,,13237.0508,,17856.9391,,14560.2,,,,,
4268.39114,,17117.1382,,21553.9048,,16907.8305,,22077.0435,,20127.8667,,,,
4268.55784,13302.5691,,15666.5714,,13255.9322,,17812.1739,,14527.0333,,,,,
4268.72448,,17172.3577,,21577.1746,,16925.0169,,22026.087,,20159.7,,,,
4268.89118,13318.8943,,15641.1111,,13243.3898,,17827.2696,,14537,,,,,
4269.05782,,17174.0488,,21566.1905,,16906.6441,,22010.9217,,20163.1,,,,
4269.22452,13325.6585,,15638.3492,,13259.1186,,17835.0957,,14537.5333,,,,,
4269.39116,,17148.065,,21554.254,,16938.1356,,21984.2783,,20160.5667,,,,
4269.55787,13304.3902,,15631.746,,13261.7966,,17841.9826,,14534.6,,,,,
4269.72451,,17134.9268,,21540.8254,,16922.4068,,22016.5565,,20134.9667,,,,
4269.89121,13293.9187,,15638.6032,,13257.2881,,17887.1304,,14535.8333,,,,,
4270.05791,,17136.4878,,21527.9683,,16935.0847,,22055.3391,,20156.8,,,,
4270.22455,13309.561,,15645.2063,,13251.9661,,17857.6348,,14537.8,,,,,
4270.39125,,17156.2602,,21571.0794,,16926.1017,,22006.887,,20115.5333,,,,
4270.55789,13311.0569,,15683.1111,,13262.1356,,17815.4435,,14526.2667,,,,,
4270.7246,,17144.1626,,21549.873,,16929.7966,,22020.3826,,20151.9333,,,,
4270.89124,13282.6016,,15657.2698,,13232.8475,,17830.5739,,14535.9333,,,,,
4271.05794,,17178.1138,,21573.3016,,16955.2881,,22051.8957,,20118.8667,,,,
4271.22464,13317.5285,,15647.0159,,13274.9492,,17814.8522,,14511.9333,,,,,
4271.39128,,17156.6504,,21568.127,,16946.0678,,22044.1739,,20125.3667,,,,
4271.55799,13301.8537,,15663.2063,,13256.6102,,17801.0783,,14537.5,,,,,
4271.72462,,17177.8862,,21579.7143,,16914.0339,,22021.113,,20154.6,,,,
4271.89133,13326.1463,,15626.6349,,13258.5085,,17818.9913,,14547.7667,,,,,
4272.05797,,17203.3171,,21535.4921,,16919.5932,,22013.0087,,20156.3,,,,
4272.22467,13338.4715,,15677.3968,,13273.6271,,17866.1565,,14525.7667,,,,,
4272.39131,,17195.7398,,21564.1905,,16927.5932,,22027.2,,20157.9333,,,,
4272.55801,13325.3659,,15649.9365,,13239.3898,,17824.313,,14516.2667,,,,,
4272.72472,,17180.2927,,21547.2063,,16930.3051,,22025.113,,20136.6667,,,,
4272.89136,13341.9837,,15672.2857,,13240.8475,,17865.7043,,14538.3,,,,,
4273.05806,,17168.878,,21541.1111,,16919.0847,,22042.2609,,20160.8667,,,,
4273.2247,13304.2927,,15661.9365,,13258.3051,,17838.6087,,14539.4333,,,,,
4273.3914,,17191.5122,,21548.3175,,16918.8136,,22009.7391,,20180.3333,,,,
4273.55804,13302.7317,,15664.8254,,13261.322,,17820.6957,,14541.5,,,,,
4273.72474,,17172.3252,,21538.5397,,16934.6441,,21992.313,,20138.2333,,,,
4273.89145,13308.5528,,15636.6667,,13259.6949,,17823.3391,,14517.6,,,,,
4274.05809,,17157.6911,,21514.9841,,16930.5424,,21974.713,,20187.4667,,,,
4274.22479,13310.8943,,15658.9206,,13280.4746,,17858.087,,14518.6,,,,,
4274.39143,,17182.9268,,21589.4286,,16932.5424,,21994.2609,,20156.9,,,,
4274.55813,13337.0732,,15664.6349,,13273.4576,,17836.1739,,14582.0333,,,,,
4274.72477,,17140.813,,21582.8571,,16940.2034,,21980.6957,,20175.8667,,,,
4274.89148,13315.5772,,15635.8413,,13272.4068,,17805.7043,,14515.9333,,,,,
4275.05818,,17154.3089,,21555.9365,,16914.1017,,21991.3739,,20098.1,,,,
4275.22482,13308.0325,,15640.8889,,13277.4237,,17849.287,,14518.8,,,,,
4275.39152,,17191.8049,,21570,,16914.7797,,22004.6261,,20200,,,,
4275.55816,13309.7236,,15657.746,,13252.1017,,17833.0783,,14506.3667,,,,,
4275.72486,,17155.7398,,21575.6825,,16922.6102,,21981.5652,,20166.4,,,,
4275.8915,13334.0813,,15662.3492,,13242.7797,,17834.887,,14522.2333,,,,,
4276.05821,,17169.8211,,21593.0794,,16907.5593,,21994.0522,,20158.3667,,,,
4276.22484,13317.8537,,15678.0635,,13258.5424,,17838.4,,14588.1667,,,,,
4276.39155,,17177.2033,,21592.127,,16898.0339,,21988.3826,,20150.3333,,,,
4276.55825,13295.8049,,15680.9841,,13245.8305,,17836.5565,,14526.2667,,,,,
4276.72489,,17152.878,,21598.4127,,16911.1186,,21996.0696,,20156.4,,,,
4276.89159,13330.5041,,15657.8095,,13257.8983,,17825.1826,,14544.4,,,,,
4277.05823,,17161.3008,,21595.3016,,16917.3559,,22054.087,,20163.6,,,,
4277.22494,13303.187,,15658.9206,,13273.2542,,17817.4609,,14533.2,,,,,
4277.39158,,17136.6829,,21619.873,,16920.678,,22082.1217,,20171.9667,,,,
4277.55828,13324.1301,,15630.6349,,13258,,17865.9478,,14538.5333,,,,,
4277.72498,,17127.4472,,21606.9841,,16912.678,,22102.0522,,20161.1,,,,
4277.89162,13342.4065,,15657.8413,,13254.7119,,17840.4174,,14543.4667,,,,,
4278.05833,,17146.2764,,21608.6984,,16920.339,,22092.313,,20148.2,,,,
4278.22496,13319.9024,,15699.1746,,13260.0678,,17885.6348,,14543.3333,,,,,
4278.39167,,17127.8699,,21609.6825,,16926.0339,,22108.9043,,20136.3333,,,,
4278.55831,13298.4715,,15677.619,,13237.0847,,17861.287,,14547.5667,,,,,
4278.72501,,17132.6179,,21563.6825,,16941.8983,,22103.8957,,20137.6,,,,
4278.89165,13307.2195,,15633.0794,,13266.9153,,17797.9478,,14559.1,,,,,
4279.05835,,17179.3821,,21632.0317,,16922.9831,,22111.4087,,20140.3333,,,,
4279.22506,13305.9837,,15625.0794,,13268.7458,,17813.1826,,14534.6667,,,,,
4279.3917,,17164.1626,,21593.3333,,16926.339,,22124.2087,,20142.6,,,,
4279.5584,13346.6667,,15660.6349,,13260.4746,,17813.4609,,14509.3,,,,,
4279.72504,,17162.6992,,21570.5079,,16953.5932,,22083.8957,,20162.4333,,,,
4279.89174,13307.7724,,15681.6508,,13288.4407,,17827.1652,,14525.2667,,,,,
4280.05838,,17111.8699,,21563.4921,,16933.9661,,22108.8696,,20158.9333,,,,
4280.22508,13289.8862,,15657.2698,,13261.8983,,17802.3652,,14487.8,,,,,
4280.39179,,17154.0163,,21579.0794,,16953.7627,,22074.3304,,20102.3333,,,,
4280.55843,13315.5122,,15664.0635,,13263.4576,,17826.087,,14549.4,,,,,
4280.72513,,17170.6992,,21594.127,,16924.6102,,22058.1913,,20148.1667,,,,
4280.89177,13307.6423,,15694.381,,13258.2373,,17811.1304,,14544.6333,,,,,
4281.05847,,17184.6829,,21609.0794,,16904.9153,,22008.0696,,20160.2333,,,,
4281.22511,13340.0976,,15670.2222,,13240.8475,,17822.713,,14535.4,,,,,
4281.39181,,17122.3415,,21580.1905,,16937.4915,,22089.4957,,20115.4333,,,,
4281.55852,13345.0407,,15675.2698,,13250.2034,,17813.6696,,14544.9333,,,,,
4281.72516,,17147.0244,,21588.1587,,16942.3051,,22041.6696,,20093.4333,,,,
4281.89186,13322.9268,,15664.9206,,13278.2373,,17826.9217,,14538.2667,,,,,
4282.0585,,17190.0488,,21556.254,,16902.5424,,22081.9478,,20134.8333,,,,
4282.2252,13322.7642,,15652.7619,,13276.5085,,17808.8348,,14564.3667,,,,,
4282.39184,,17179.9024,,21586.6984,,16922.678,,22046.1217,,20142.6,,,,
4282.55855,13319.5122,,15652.254,,13245.9661,,17825.1478,,14547.3333,,,,,
4282.72518,,17185.6585,,21536.8254,,16911.3559,,22065.3217,,20128.4667,,,,
4282.89189,13337.0081,,15644.127,,13249.6949,,17793.4957,,14547.8,,,,,
4283.05859,,17158.5691,,21534.5397,,16967.8644,,22082.9565,,20107.1,,,,
4283.22523,13297.0407,,15644.254,,13260.7119,,17830.2957,,14551.1667,,,,,
4283.39193,,17139.8699,,21602.254,,16938.7119,,22103.7913,,20156.4,,,,
4283.55857,13324.3902,,15681.9683,,13273.1186,,17811.7217,,14561.5667,,,,,
4283.72528,,17183.122,,21596.381,,16923.3898,,22048.2087,,20142.5667,,,,
4283.89192,13371.252,,15667.8095,,13275.1864,,17800.7652,,14543.2,,,,,
4284.05862,,17179.0569,,21546.5397,,16967.3559,,22043.2,,20145.8667,,,,
4284.22532,13399.0569,,15685.5873,,13300.4746,,17815.5478,,14556.5667,,,,,
4284.39196,,17152.7154,,21622.5714,,16903.7627,,22126.5043,,20167.3333,,,,
4284.55867,13318.8943,,15671.4603,,13277.9322,,17818.8522,,14539.1,,,,,
4284.7253,,17156.9756,,21635.4921,,16933.4237,,22086.5391,,20114.9333,,,,
4284.89201,13323.7398,,15701.3333,,13266.678,,17808.2783,,14554.3,,,,,
4285.05865,,17171.0569,,21595.7778,,16919.0847,,22054.9565,,20171.9333,,,,
4285.22535,13352.6179,,15647.5873,,13261.4915,,17813.5652,,14544.6,,,,,
4285.39205,,17214.9919,,21600.1905,,16950.5085,,22068.7304,,20181.6,,,,
4285.55869,13395.5447,,15660.9841,,13273.9322,,17800,,14530.9667,,,,,
4285.7254,,17189.6585,,21648.6032,,16906.1356,,22066.5739,,20146.6667,,,,
4285.89203,13357.5285,,15642.3492,,13259.6271,,17846.3652,,14497.8333,,,,,
4286.05874,,17210.374,,21593.3016,,16914.3051,,22085.1478,,20108.3333,,,,
4286.22538,13363.6098,,15622.5079,,13256.339,,17861.0087,,14523.1333,,,,,
4286.39208,,17204.3902,,21576.3492,,16920.2712,,22074.6783,,20167.4667,,,,
4286.55872,13378.1463,,15648.127,,13284.8814,,17822.2609,,14539.6667,,,,,
4286.72542,,17250.9919,,21579.2063,,16954.4068,,22097.3913,,20144.4,,,,
4286.89213,13357.9187,,15657.1746,,13266.1017,,17844.6957,,14540.6667,,,,,
4287.05877,,17211.3821,,21571.9365,,16915.1186,,22102.9913,,20158.0667,,,,
4287.22547,13340.0976,,15677.1746,,13268.7797,,17816.0348,,14550,,,,,
4287.39211,,17204.065,,21600.8571,,16935.2542,,22087.2,,20127.6667,,,,
4287.55881,13356.6504,,15657.7778,,13277.2203,,17848.8,,14525.9333,,,,,
4287.72545,,17182.9593,,21583.619,,16937.8305,,22090.9217,,20182.9667,,,,
4287.89215,13371.3496,,15738.4762,,13293.3559,,17860.2087,,14563.9333,,,,,
4288.05886,,17228.748,,21628.0317,,16951.9661,,22080.6957,,20124.9,,,,
4288.2255,13351.2846,,15666.3175,,13256.1017,,17845.287,,14505.7,,,,,
4288.3922,,17210.6341,,21585.3333,,16908.9831,,22031.7913,,20143.1,,,,
4288.55884,13379.6098,,15677.2698,,13263.7288,,17803.5826,,14554.2333,,,,,
4288.72554,,17220.3252,,21619.8095,,16889.7288,,22035.3043,,20104.8333,,,,
4288.89218,13377.4959,,15683.1429,,13268.2373,,17822.087,,14538.0333,,,,,
4289.05889,,17197.626,,21585.746,,16897.3898,,22043.687,,20145.5,,,,
4289.22559,13391.9675,,15650.8889,,13271.8983,,17818.9913,,14542.6333,,,,,
4289.39223,,17185.2358,,21563.7778,,16930.1356,,22110.7478,,20170.1667,,,,
4289.55893,13381.9837,,15652.1587,,13281.9322,,17850.8174,,14550.8,,,,,
4289.72557,,17195.7398,,21610.5397,,16951.9661,,22086.1565,,20158.0667,,,,
4289.89227,13352.9431,,15651.4603,,13249.8305,,17840.313,,14575.1,,,,,
4290.05891,,17205.3333,,21613.0794,,16934.4068,,22080.5913,,20147.0333,,,,
4290.22562,13350.1789,,15683.3968,,13286.9492,,17820.487,,14555.3333,,,,,
4290.39226,,17163.8699,,21648.8571,,16916.1695,,22123.9652,,20121.6,,,,
4290.55896,13378.0488,,15700.6032,,13269.7966,,17841.0087,,14526.1333,,,,,
4290.72566,,17192.4553,,21630.7619,,16941.661,,22130.2609,,20164.8,,,,
4290.8923,13353.7236,,15620.6667,,13267.6949,,17806.9913,,14534.2333,,,,,
4291.059,,17200.5203,,21606.6349,,16920,,22111.513,,20154.2333,,,,
4291.22564,13358.8618,,15649.1429,,13292.3051,,17831.9304,,14549.3333,,,,,
4291.39235,,17219.935,,21594.3492,,16945.1525,,22072.5913,,20160.2,,,,
4291.55899,13348.4228,,15628.381,,13274.6441,,17845.113,,14556.8667,,,,,
4291.72569,,17237.3984,,21568.0635,,16909.1186,,22048.3478,,20140.8,,,,
4291.89239,13382.6341,,15654.4762,,13277.2881,,17819.7217,,14535.6,,,,,
4292.05903,,17280.5528,,21535.5238,,16945.8644,,22115.3043,,20145.4333,,,,
4292.22574,13397.9187,,15638.9206,,13271.5593,,17826.0522,,14561.5333,,,,,
4292.39237,,17218.1138,,21528.0952,,16926.6102,,22139.2,,20117.6667,,,,
4292.55908,13356.7805,,15669.3333,,13290.1017,,17806.713,,14544.7,,,,,
4292.72572,,17228.4228,,21567.3651,,16925.5932,,22115.4087,,20162.1,,,,
4292.89242,13381.5935,,15676.0635,,13294.2373,,17791.6522,,14550.7,,,,,
4293.05906,,17216.4553,,21597.3016,,16928.339,,22076.2435,,20143.0333,,,,
4293.22576,13373.3008,,15667.5556,,13255.5932,,17843.8609,,14550.4333,,,,,
4293.39247,,17262.4715,,21559.8413,,16895.5254,,22116.6261,,20152.2667,,,,
4293.55911,13393.3984,,15694.8571,,13253.0847,,17818.2957,,14552,,,,,
4293.72581,,17215.7724,,21601.0794,,16915.8305,,22073.1826,,20156.9333,,,,
4293.89245,13373.9187,,15661.5238,,13267.0169,,17824.2783,,14537.2,,,,,
4294.05915,,17206.0163,,21586.7937,,16885.3898,,22059.8261,,20142.9667,,,,
4294.22579,13352.4878,,15669.2698,,13247.2542,,17832.1739,,14548.3667,,,,,
4294.39249,,17179.7398,,21608.6349,,16918.2373,,22064.1043,,20096.7,,,,
4294.5592,13364.9431,,15632.6032,,13261.2203,,17850.7478,,14531.7333,,,,,
4294.72584,,17183.122,,21601.3333,,16960.0678,,22057.9478,,20127.8,,,,
4294.89254,13363.7073,,15654.0635,,13308.7119,,17825.5652,,14561.0333,,,,,
4295.05918,,17164.5528,,21585.9683,,16925.2542,,22084.5565,,20117.4333,,,,
4295.22588,13364.7805,,15663.746,,13266.4068,,17850.2261,,14517.1667,,,,,
4295.39252,,17205.7561,,21620.5397,,16925.1186,,22089.0783,,20138.1333,,,,
4295.55922,13367.5447,,15677.3333,,13268.0339,,17844.6261,,14561.7667,,,,,
4295.72593,,17212.5854,,21606.5397,,16914.1356,,22088.9043,,20132.6667,,,,
4295.89257,13374.7317,,15635.9683,,13268.8814,,17859.8261,,14539.9667,,,,,
4296.05927,,17202.0813,,21580.0317,,16927.7288,,22082.087,,20168.3667,,,,
4296.22591,13371.122,,15641.9683,,13277.0508,,17849.1478,,14529.9667,,,,,
4296.39261,,17202.7642,,21564.381,,16904.5424,,22086.1913,,20156.8333,,,,
4296.55925,13373.8211,,15652.0635,,13268.2034,,17843.687,,14522.1667,,,,,
4296.72596,,17194.8618,,21551.3333,,16934.0678,,22099.9652,,20171.3333,,,,
4296.89259,13367.6423,,15641.4921,,13285.8644,,17848.7652,,14538.1667,,,,,
4297.0593,,17191.8049,,21583.9683,,16906.8475,,22073.4957,,20170.1667,,,,
4297.226,13390.7642,,15676.9524,,13280.2034,,17833.0783,,14543.2,,,,,
4297.39264,,17217.5285,,21589.3333,,16916.8814,,22075.3739,,20164.1,,,,
4297.55934,13378.3089,,15628.8571,,13274.9492,,17841.3565,,14557.6333,,,,,
4297.72598,,17210.6992,,21587.873,,16929.0169,,22051.4783,,20165.6333,,,,
4297.89269,13349.626,,15650.9524,,13310.8136,,17838.713,,14575,,,,,
4298.05933,,17243.2195,,21591.4286,,16909.9322,,22113.0783,,20132.2667,,,,
4298.22603,13397.561,,15660.7937,,13271.8983,,17823.8261,,14533.9,,,,,
4298.39273,,17209.9512,,21620.2857,,16927.2203,,22070.3652,,20136.5667,,,,
4298.55937,13383.3821,,15641.873,,13266.9831,,17872.5913,,14552.9,,,,,
4298.72608,,17189.561,,21573.4921,,16920.5424,,22054.9913,,20146.7,,,,
4298.89271,13354.3089,,15640.1905,,13268.9153,,17805.1826,,14555.3,,,,,
4299.05942,,17166.2439,,21531.3016,,16883.1186,,22096.8348,,20168.1667,,,,
4299.22606,13359.5122,,15649.3016,,13254.1695,,17859.4783,,14547.6333,,,,,
4299.39276,,17180.2276,,21552.3492,,16911.5932,,22043.5478,,20173.3333,,,,
4299.5594,13333.1382,,15640.127,,13260.8475,,17881.113,,14560.9333,,,,,
4299.7261,,17191.7073,,21553.9683,,16883.4915,,22030.5043,,20117.3667,,,,
4299.89281,13400.065,,15686.6984,,13291.2542,,17832.2087,,14539.8667,,,,,
4300.05945,,17167.3821,,21549.8095,,16913.1186,,22100.9739,,20143.5667,,,,
